,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_127,7.82903444,3.64677039,45.03331545,53.65804206,38.98309743,4.13691871,51.37504034,2.34125303,45.39454354,47.37473914,42.89026288,47.97803707,48.7271872,33.61257745,46.01924307,3.8674669,3.28115759,41.08513118,4.90312138,41.04510163,5.84074048,6.95998173,54.13214243,47.18415644,25.58251998,46.6403476,53.89500438,45.9957199,48.37672621,5.34745673,7.83746004,3.15329486,43.83230919,10.0868609,6.34036221,47.25266856,8.9221711,5.30535689,54.24103695,47.01480367,21.08038636,3.77596146,46.91769153,43.50628471,4.34632811,7.84789499,46.21499459,5.29220764,48.61342882,38.58557735,53.17865831,6.06326563,4.09653262,3.00582578,54.7137631,38.90922773,9.73208144,6.82259532,44.73090114,3.48705803,4.77520672,5.02607951,47.09430702,44.72814553,8.1384882,57.2723666,19.47558365,58.3234489,4.59703465,5.19463053,45.59368135,4.04163136,2.95153198,55.83329974,46.6150282,4.90135082,47.3596965,21.08406185,49.68191252,45.34354636,6.09707376,49.13096206,10.05283027,49.07166223,15.15187912,34.17724861,4.30300739,5.94124646,31.60070357,4.47598919,12.01348741,55.02007844,2.2594436,47.73791699,48.2958037,11.62871936,47.90535052,37.47883935,6.79218647,57.72583958,5.10959071,45.7413041,49.35724267,5.73401417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_126,4.25276707,10.20502419,47.24168869,56.76073117,48.85571543,4.72914607,3.04223727,7.88685213,44.31271871,4.49165286,44.20051945,47.03322108,40.99137075,3.13592627,6.43717436,8.84769703,46.06281462,14.01342295,46.15877559,7.30437086,4.81851765,19.71934037,56.55386762,42.00235465,5.58581845,2.93223586,56.50138763,3.29925423,14.08778977,10.04526966,28.43242742,42.51471505,3.55308726,11.8014012,5.37571597,16.87711739,6.88154025,7.19336055,56.14289677,1.5380149,3.57970022,45.93725908,1.27166235,50.68498891,4.84317439,4.5894595,11.34301169,4.77711598,42.23145702,48.98978864,57.72038791,44.99800953,12.10911311,11.80861359,56.68843578,11.60576714,2.3041686,51.8553524,37.53397403,5.11754397,2.57971156,8.01504209,40.7862904,42.63535457,48.63297055,58.20733358,9.45219673,57.00094295,10.17059798,57.93842425,43.93096897,8.84769703,40.09183745,56.82445548,38.92349623,6.99551107,46.34663863,6.27250849,50.76775611,7.03253635,45.18173521,44.91072875,43.08099925,43.73992609,13.84046837,5.52450963,10.60621667,6.23654112,15.28187713,2.67438933,2.3673659,55.54614861,2.85026449,44.87139175,48.90613238,42.38338099,44.66103148,5.03610641,2.3467993,59.40295389,49.42208039,7.10670231,6.410063,5.95185442,3.61368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_125,8.34237052,3.9649647,48.74531464,9.61943557,2.37419742,45.99254877,2.07227763,2.38475485,2.21077804,44.79872778,2.63553765,48.78979743,2.14171933,8.80953313,2.5521987,2.32777444,4.748306,2.61488545,4.49151843,5.87835727,1.41777909,1.66097308,49.5380259,5.41098208,1.45056026,46.77897087,2.78654824,48.90107231,4.31646091,2.76335297,2.27331865,50.45726391,2.67765562,2.70616527,3.7836874,47.45802407,3.288797,1.0597057,49.54043304,4.921899,11.70690816,3.81662512,3.51974807,52.49771873,3.72447193,22.2050089,3.33544418,3.1274965,3.86105039,49.57056936,4.22625943,47.11084492,5.19988406,4.20686754,51.85687319,3.49916903,4.50738927,50.77282106,1.99505004,2.63786973,1.0887051,1.39143338,50.5697443,7.21195247,2.37726421,52.71514459,2.32932077,53.88488053,13.29000118,54.09056371,2.47579084,2.1655872,7.36088317,51.72294755,2.95115738,1.75998128,2.61165804,1.35238408,49.30816066,2.04912152,1.65377498,5.27851824,3.02168243,4.31774901,4.1106894,1.47477799,1.13757744,1.79743317,4.04536497,12.02003163,1.82656215,2.78475514,4.16733296,3.10442388,2.97864014,44.60714613,43.8637193,2.52426388,6.37008333,3.87175742,46.28948039,1.56194928,46.65246835,1.55068639,17.10622539,7.31803406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_124,13.04635265,3.15549913,49.50116045,50.46416058,53.99995916,1.9810062,47.98043921,6.15813793,3.11071452,50.19146924,47.25120575,44.14797708,3.60346991,48.48013835,44.85174343,5.51483922,43.27188986,3.79072252,4.20267514,4.51139476,3.99039979,3.01115748,52.40752336,59.49940312,43.27091615,39.33149814,52.63800407,4.09918548,2.85903139,8.29147309,3.04118379,8.67011454,44.19428698,17.65984848,5.84930374,43.35456955,5.97059762,2.16535578,51.78546024,6.15372659,24.56232886,8.07582361,3.33213972,41.82465376,2.07545108,45.41200217,33.74049593,16.92524585,38.46013048,5.39367104,51.27832906,47.15341629,2.92445801,3.81446849,53.04795319,16.17575397,4.64719066,4.63898752,2.73533312,2.28127163,1.55760848,2.63278442,6.43003264,49.1818913,11.38368938,56.33957617,4.56245864,55.02156747,2.98754566,4.97244854,1.6625703,4.99962154,7.67593283,54.76890551,49.24269521,3.05981417,46.49691552,43.51317447,3.17440073,3.53297522,3.29092435,7.43093718,4.57817651,5.2155634,1.8982984,2.19402042,2.01987246,3.22860909,45.60157742,7.08643741,43.83100581,51.50792021,3.1777219,7.52746664,49.33570209,2.33784893,41.99386541,4.75717249,2.6913934,56.47526709,2.51119966,45.2938999,48.30526326,1.3172812,4.55271794,7.04057308,1.92762164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_123,3.80542151,4.65183004,52.46031747,51.38175831,1.28889648,49.69840203,7.2073212,2.54384282,43.60898676,50.8626383,3.35976034,32.66775992,2.98542074,4.16240827,6.02096615,2.31751387,3.12170062,4.5514285,4.00976333,48.50018766,46.35741569,3.58041261,3.56292018,15.06811383,7.22212676,49.75883961,9.20588525,47.31222467,4.09471226,1.92032622,14.18858104,53.38159733,2.70571192,4.01941627,29.09040771,3.12886047,7.01126967,1.60276927,2.9883252,4.96489474,46.14886688,3.28381781,7.75473568,51.23525126,11.57336192,4.98587496,4.3792531,5.52591388,3.06640193,50.04543598,2.84159453,50.8180755,2.03796905,3.71601894,6.12037332,2.52486915,1.35324463,2.9802193,3.11880641,8.12913179,3.09498476,5.56262835,52.45214627,3.46022307,2.62444446,5.42048618,2.38944361,1.85614341,3.60293909,5.69708507,1.48402489,2.31751387,51.30392043,5.8050914,9.32257817,3.30621223,4.58456474,8.21130823,3.72879876,2.13268943,3.94270702,3.82141453,1.02370585,3.64733413,2.15138122,4.20804289,1.61819279,41.42863208,3.92086595,46.07638596,5.11102379,1.88047126,3.06780297,4.16396611,3.09216934,12.38371258,3.79731596,1.78648974,2.16182358,2.71025416,5.9365472,3.58335861,44.84400663,9.93581865,48.93911009,43.89910783,3.78689991,11.20524395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_122,48.36014432,7.57459573,53.16854507,55.43311404,7.90139359,47.76493035,11.3263547,6.83624736,49.7611689,14.49084819,5.27370059,48.23571261,3.06052324,42.35330073,14.96738684,7.0203211,6.20113953,41.57084701,5.39404766,50.47726984,48.13133222,7.4360858,9.32232597,50.74969262,0.000128,48.00961837,10.87784922,22.27155622,57.1764616,3.55760708,13.63152042,16.79219117,10.12670705,50.95386419,8.15458262,39.10821357,6.12794332,6.78047646,11.60383797,46.45677534,48.5237843,5.78680388,2.9015227,50.57128289,5.79924645,50.26555371,18.04157876,45.30497285,6.40133963,47.48286517,5.13711103,10.33070825,7.82288017,5.96496576,9.44012838,19.04842966,44.72776078,50.87429815,9.37883541,9.31159397,7.42368584,3.22111623,49.82692555,50.61309735,5.12838247,6.12039332,14.49632533,6.65922876,6.46789047,8.31053695,9.14801062,5.59216886,51.76106568,9.82018937,5.43403431,6.10085378,45.8088107,11.32734884,7.19211045,3.87396537,5.64796912,8.9084788,8.21495463,5.5456876,7.8341847,6.68008798,4.7296921,12.54711748,45.71310546,10.28833528,47.97634335,56.17732101,4.84786261,3.7224439,5.07597037,4.73534827,50.4370552,46.30652953,4.68749879,12.25574873,6.21342334,2.80290576,5.88016137,7.09931337,47.15719962,2.21720009,4.31965472,5.90545168,4.22748848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_121,54.20312753,5.10077508,52.39986493,11.70433489,5.11142283,55.84359715,55.25356185,2.99593322,4.09907128,56.27186171,56.03243616,52.99760228,6.40637685,54.660312,53.47930671,1.67912873,4.93068459,6.97166448,7.02048086,47.58567911,1.48924766,3.16623148,55.42633715,56.27771062,3.97624663,56.12913945,51.40245751,6.63344521,5.62834603,1.99378712,2.42798008,8.24100682,3.17429789,0.85418589,6.03026495,56.04820137,3.94535117,2.43575848,6.39423621,5.6528002,51.79766933,5.02112174,5.58936666,13.50896012,4.78741563,62.59943739,62.59867559,52.96597399,7.71653982,52.27191674,57.75362027,53.5170808,2.99640863,3.43957023,52.30664947,69.92316416,5.47733772,5.11505718,1.61601393,58.38395397,5.44515627,4.14554294,58.04520578,9.69864676,3.60663926,31.00241232,3.65580549,9.04997648,52.58220385,2.02322111,1.8999223,2.02576913,2.46489612,52.24651148,57.2865741,1.59049882,54.67998006,58.89855515,33.69976618,2.463738,2.62945941,6.60018633,2.19863147,9.28636778,2.70820254,2.84450102,2.36674528,2.88224772,12.22384547,4.09719403,2.95783961,3.76946695,2.76308094,1.42724512,2.76241259,54.57406548,53.80405947,2.78611222,7.73847682,57.67775692,19.04359384,2.69642143,54.32910466,4.19816528,9.22582593,55.80023094,2.14130371,4.60473094,4.59875129,7.72356398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_120,2.25837688,2.8919797,19.94626966,53.25287607,5.39736266,7.84200936,54.10684117,8.57763406,33.95223144,48.77277329,42.92483373,3.95645362,9.27930213,42.75294826,2.01413066,5.12341877,4.3518855,5.03063052,9.4291502,5.48043542,7.23261287,47.07912087,3.34547376,8.97492493,9.7351146,43.0874587,51.27334679,47.8011254,3.19897914,8.33826917,33.31302298,47.09168249,2.46182459,8.50923398,3.00258576,8.43159133,2.87381264,5.87980372,2.57486694,3.75655613,4.75897482,5.20447433,3.54774692,46.31258401,28.91527844,8.92841809,3.76476994,7.42848546,44.75157747,48.34142335,51.0777737,50.1313659,4.01660888,45.55991212,52.7516535,3.84069104,5.05661324,3.86498993,3.45806453,2.27624175,2.49705127,12.45980501,49.39521667,3.56085918,8.64950864,55.24059857,1.76568609,57.78627248,2.49492647,53.63985589,5.03918574,7.38430523,41.79215303,53.50841652,44.24093076,5.92809724,42.47254599,3.56973409,12.96973187,4.5595024,47.66305904,7.54751868,4.42415771,41.67099865,2.04926866,2.6361472,4.91121514,4.29345285,2.82096273,3.03695197,9.46180083,53.06706761,4.47310219,10.16505201,6.79461535,3.22749058,7.80880577,2.17836684,1.84933574,55.35823367,43.80848279,23.51638207,45.13839164,1.46132743,33.5416769,7.91171403,7.16483366,4.75177672,1.9078994,49.404813,53.65654859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_119,50.33110943,44.81274133,2.01384876,55.5409053,4.60967985,4.90567595,5.05340256,50.13717003,5.69450183,5.51114507,51.43590771,5.99037943,52.06984876,4.70328975,49.06325467,51.36665416,4.95158067,3.01584942,51.71974226,51.04407121,?,6.55852687,57.31322448,5.80852537,51.3372718,2.30088239,58.57956549,4.51631701,9.33191988,52.99049758,50.87129418,3.0814248,49.38587216,3.3937487,52.00566421,2.71729863,52.35097994,51.56827132,57.48891662,50.36746908,49.38826929,7.87991037,48.6688913,3.23400337,35.81255803,4.59798294,6.48351052,5.21576633,4.79145838,3.94577685,56.85230983,4.25083593,48.74462093,6.70369631,6.24232083,4.34431205,50.63401593,5.63828707,13.0839849,50.70799515,51.44776377,47.66489977,3.11357429,7.27214428,6.87604318,58.70708603,48.19649022,59.5489314,11.70508272,58.77743036,2.64909093,51.36665416,2.50920989,6.90855795,49.17776725,50.50682098,4.21848919,51.46712523,3.53719103,48.56319166,13.25794547,52.4625058,51.98645173,52.61861843,48.2789813,49.75893189,44.87176082,51.86060909,49.76978276,48.5743974,51.70647613,56.53153478,51.19861853,52.691148,5.79790088,49.44212279,4.06881381,46.88277996,5.53955388,59.20777485,5.78773678,51.67554385,5.29733694,50.35862892,47.81764662,47.85877078,51.25094956,46.72931543,52.87479181,51.2270481,51.47103284,48.76620601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_118,32.80772199,3.11326728,6.55845133,49.79049742,1.06338801,51.36012867,52.64315785,3.28113108,2.94142041,50.44715715,46.25265128,52.63263562,4.98978272,46.34115484,46.5176276,1.83216164,1.34260828,9.22575059,4.83285098,51.08806703,2.80273476,1.13359251,9.31952775,3.6899174,3.21444409,51.3892029,35.05465316,50.90785188,3.58559026,5.4931185,4.29653675,53.55794686,4.23182389,0.69982239,53.69605119,6.2149808,2.22591091,1.13977829,33.30803554,4.32768702,47.88135368,1.07406791,3.89183778,6.32418104,49.29474811,9.12229036,2.70697458,47.55355623,5.18935411,51.85837221,17.39988843,51.3233139,2.21895318,1.70785547,46.94314269,6.7797775,47.92309154,3.6977124,0.9357997,46.66470322,5.12405465,5.00137018,53.49407245,2.71231081,2.30355435,47.39539921,0.86153041,48.74268808,5.73467388,47.10697125,0.29662733,1.53029867,9.56666578,48.39557422,53.8715168,3.39261919,52.65658369,2.77588134,7.9491734,3.75698439,2.55843766,2.47563016,1.34417425,8.26832789,1.96752125,2.14765244,1.71368169,2.57795186,2.36068186,47.38770633,9.40588931,3.65819816,4.1818105,6.86229696,0.84421056,51.87229109,3.36969275,3.96540049,1.35760403,47.96537164,49.11412237,4.13725345,50.50499793,54.05476369,46.94794903,49.0592445,1.1124699,5.25961635,3.22649664,13.87894188,1.32705237,4.96068149,5.55966332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_117,10.41791717,4.98580468,46.0481171,14.92941025,3.54086105,46.7044126,2.97527174,5.24929881,46.39051368,47.05690831,14.13027933,47.04751599,2.80804466,42.10338943,5.3332922,2.50227349,5.1682493,3.19970018,5.02915273,2.15686765,3.87885455,2.40386546,48.54073478,36.00563034,1.40876959,48.86262559,1.73109242,4.25664043,19.89820278,6.8220765,2.72447619,7.11662256,2.66099732,7.93830328,6.16042136,48.64207236,4.67989555,2.88910752,46.75150077,8.92803702,21.10438926,4.9096011,2.77073438,47.49614237,3.92760407,19.34717973,42.40012833,4.69478574,47.10676639,50.0536045,52.80466729,49.37127111,5.44881983,4.06740386,50.66238634,45.69167702,13.0502972,17.79103784,3.25227757,1.97308249,2.42706987,1.56577652,50.41917826,10.7470306,4.25497083,50.78074607,3.25397869,55.75209969,7.25477469,4.59435697,3.59487166,2.82445447,4.3790094,51.22837088,4.45482298,2.3081005,2.53154017,1.3253704,2.4579429,4.35646696,2.24599846,7.73463943,45.89878623,2.89734206,3.30771546,1.45912896,3.20896057,1.80297441,8.06014285,14.38215603,3.63547194,54.12481368,6.88099574,3.60839095,4.84037876,5.09617939,48.88294677,2.50320846,48.11931814,54.10892583,2.52670309,4.24125439,2.30512823,2.97085705,5.06414802,10.50230198,2.0331611,2.67414697,10.94475626,46.70131195,3.60640368,10.72196354,51.36207513,2.47354641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_116,10.96309821,3.68171234,5.30413662,52.43519297,8.70536828,3.70069104,38.8991858,41.46496875,45.42883758,50.99683168,48.81333688,6.67918695,5.3100685,48.93161791,3.21283577,5.25563025,9.37875714,4.42866928,47.81347946,4.90938148,3.21778904,2.87061763,50.80273259,6.10629715,2.95197418,3.27890614,51.91488493,50.8350385,6.5461405,6.1347934,4.4367704,4.25387377,2.19824258,12.31330941,13.0512639,5.55883709,54.0046804,3.24657444,50.27621273,7.18507965,13.47746809,26.39728938,4.15699248,50.37448738,48.06546329,4.9067862,45.68592834,40.05583593,3.03141051,7.48067221,52.01173336,6.8896831,7.99581546,3.79864505,7.02378018,47.26020949,7.69071622,51.60499438,3.60814147,43.03404917,3.85953783,49.72987166,5.05020941,7.24342349,5.55668372,54.17192488,2.48589772,53.40735406,3.00037002,54.57635481,4.19354951,7.71725225,51.72969152,6.58715608,4.60466784,45.92478073,2.78992572,4.59316627,3.92463928,3.75231746,3.46616691,6.08615742,43.97513021,4.74715436,2.41051924,1.22177409,2.45713725,4.88728799,6.06840782,9.04924704,8.47326435,13.13131619,4.45816224,48.20353513,46.97648139,15.78743938,48.23648228,2.02089782,48.33086568,4.55557903,5.29238412,50.819083,1.80233957,2.57270099,45.9180865,11.33779452,2.80553879,45.18412367,6.22201299,48.11786699,55.5529804,3.93751032,4.16076322,6.2771151,3.01260956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_115,50.23163904,48.38686271,14.2951777,3.23615645,91.98661751,46.91241743,2.60244027,50.38985078,5.70644776,3.40342344,46.09658507,44.92270763,46.54615446,4.78231188,3.01332145,7.23937876,3.46352558,2.24593783,50.65872558,5.26035645,45.85951997,43.70040173,53.57639485,46.04803837,46.99192521,5.89332102,54.19159746,7.57166003,1.61550438,47.69454708,50.1697533,46.47142004,46.76416294,47.41790411,48.53770803,6.13145468,4.80532796,48.78937948,53.87601523,50.16145617,43.02938664,5.0570507,42.35390886,8.13637117,31.52574715,8.12453641,3.62413681,2.08971079,3.48196943,5.57364595,8.57311452,41.92160815,2.72021084,44.99742402,5.58567297,6.62733464,48.69360286,50.25676591,5.44124025,46.88256059,49.57918436,28.53318756,45.82703954,3.00821411,46.72326454,5.8973646,1.33195313,57.47680385,47.14895851,54.62374327,4.97814001,4.95859651,47.8999943,4.79296294,2.04452259,45.25417096,36.39674713,47.97907653,9.5983426,38.57037283,47.1837299,48.27081539,49.84084688,48.78630581,1.94595009,5.0009174,3.78380359,48.58630206,50.53979778,46.21216267,49.5949837,3.45286931,50.07350566,47.72151136,11.16687332,3.52509777,4.7711455,48.24800152,7.33055997,5.55681412,3.53973104,51.53208016,8.11432378,1.5156362,49.05139715,45.56078677,4.75658987,48.01558572,3.65921346,7.84196525,12.17122977,5.82659867,4.82159772,4.90887317,46.31298786,44.40344162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_114,9.89116755,2.68607104,7.26958642,55.24169226,4.04278164,43.60970348,2.93709955,6.4319188,47.05204092,38.65418525,3.56779468,44.93265223,11.47765334,25.70955452,30.83067101,4.40541215,2.9256149,45.6739968,3.54694152,18.9279675,13.97140822,5.43253412,2.8562107,7.33153873,1.26633671,46.49457644,54.3989227,51.1834871,3.19008352,4.46435484,3.47762237,8.62766725,2.69154451,5.78055494,7.8904763,3.56348795,6.55308065,9.13675278,51.76120163,5.56670936,25.50913168,2.83857137,2.88305847,7.06638203,45.81955118,2.15934346,43.88986238,3.37612649,45.88383964,49.32244263,55.95159706,48.43414476,2.45644802,4.90129768,53.572441,8.30781812,12.06703841,3.64127576,1.96161428,2.45148366,3.47599425,46.38462604,47.76120575,6.04163105,6.04920098,55.44038548,1.28335291,55.82155779,2.0156011,55.79902518,2.51008398,4.69678724,2.54626171,54.10468391,46.79827661,2.66758786,44.5172062,3.51871714,2.96412843,4.79285248,2.60720076,46.35177457,56.06370437,10.6728388,3.21707574,1.55319053,3.44564507,20.03803128,2.42789564,2.88153125,2.82263734,56.40319699,6.31422754,10.17530059,4.27133121,49.67712214,3.76127678,0.43356758,2.95602271,56.94521503,46.23707499,40.30995686,5.52572726,4.69970898,5.31674266,11.42558609,5.50538476,46.76854121,4.05073447,47.72825452,4.07967475,1.74356882,7.58126844,3.72038311,2.00793586,3.19524181,50.71699101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_113,1.6865666,12.14463698,5.72439171,55.62182392,49.57761592,2.02109706,2.4997452,6.20308422,46.14509344,1.50058799,40.76769567,45.44073044,3.66368943,2.13103052,1.37950169,8.46547745,1.89619406,2.23751712,48.78929796,1.26618505,4.08088729,2.72021149,56.79903037,3.32090683,4.17852786,15.33252861,7.11905285,9.41479259,1.5466348,42.62022613,10.90773708,2.79650411,10.32259103,12.8908451,10.44003584,48.1579741,6.93337309,5.22669634,56.79690379,17.5264932,0.85628882,2.40954297,0.9387718,49.75907033,5.97391736,6.57726884,31.3291692,1.47439239,3.87663429,48.99233213,56.39817418,47.72471728,13.38980511,8.40153032,56.79121752,41.21740451,9.22217355,48.90137796,43.61595808,4.63228723,7.47694799,3.04587012,14.16125506,3.99513856,49.57761592,57.47171858,16.99955308,57.9019428,14.6431834,57.53327582,38.59755018,8.46547745,14.11905422,5.55688668,3.64123419,11.81251091,3.05570393,1.51041129,50.24997767,4.58322586,10.85333452,6.91329219,47.31261322,2.33085817,15.93887431,21.08161321,7.64048715,1.73808356,23.35607486,4.72216248,9.14760475,56.09635305,8.10322307,45.69008585,48.70834496,8.86255482,48.82872115,12.88500603,21.66051673,58.70389953,2.97777713,48.15649812,1.40372206,2.95692635,2.73138744,4.1143994,5.248258,6.47388153,47.89186784,6.17583095,12.6342411,17.94278655,43.36142588,49.09330747,1.18238241,3.51477783,3.19893644,15.63771378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
