,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_196,50.44017,46.76026,9.27293,45.95121,6.31853,6.53617,55.46382,53.17603,3.99688,41.57929,22.45277,7.13103,3.74947,11.42532,5.4702,46.90815,9.1009,6.70956,8.37496,7.41697,8.82148,7.44935,7.84656,3.79707,52.63808,44.62532,49.6632,45.72646,47.43637,4.3017,6.64078,9.35465,7.74355,43.6691,52.87323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_195,5.76737,3.96689,4.56652,4.19169,37.80531,7.94936,51.90457,55.27048,6.06328,53.51298,9.09208,51.24514,10.54565,52.65446,3.06367,7.50725,6.30331,8.3311,2.7661,51.95179,10.50425,4.77892,3.23682,34.90948,11.8818,4.51359,5.55408,53.35386,4.92784,33.48557,4.72525,2.56941,52.66697,2.24396,8.88065,43.09154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_194,4.17692,27.22621,44.48944,44.91678,45.69597,11.635,52.23463,4.57447,5.93725,6.18994,5.26653,15.30485,6.6368,7.28154,39.48442,14.98342,50.90249,48.91065,47.21882,8.6973,5.78689,11.41415,7.14147,11.1285,50.38251,45.99644,44.93236,5.7269,17.46176,53.72919,2.64729,11.79024,5.18995,53.31356,49.74855,4.44729,48.15804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_193,3.31222,5.06468,4.63794,6.36715,11.10938,5.63979,52.6324,49.29947,8.76674,11.75184,4.01685,22.64458,3.88587,26.36193,3.75831,3.1462,6.34139,7.22587,10.73526,12.0625,5.03658,3.47352,7.84454,46.67651,12.98628,5.758,2.66064,5.12924,3.72238,3.11402,4.65615,5.99317,7.44612,3.87667,2.54664,6.18606,4.71452,7.44428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_192,5.11071,38.70829,6.13795,7.71718,9.1687,26.38605,51.74391,4.58332,49.48049,12.24457,45.19999,7.32027,3.57226,9.4236,3.03755,4.22611,4.47228,2.1094,5.45715,13.97261,4.22408,51.69375,46.59342,16.77932,15.81468,45.74813,12.35116,46.85458,46.05239,3.36516,5.55169,3.59839,5.80773,53.94994,7.09639,7.71318,53.31763,51.50215,8.54592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_191,7.39421,44.97767,7.87773,48.69747,5.16535,44.08433,50.96229,11.49919,6.74105,48.7529,47.35253,5.63268,11.61771,45.2948,7.96118,6.22869,50.51717,8.5324,46.67326,9.5104,9.30756,3.0934,4.19658,13.49553,4.89299,3.80999,6.12338,45.81534,9.08885,8.23999,7.09364,6.68174,13.82449,5.5881,11.16876,45.40663,4.27359,47.8997,6.07285,6.83982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_190,14.36831,3.1521,5.03969,5.96846,17.83031,9.39116,51.74906,51.14454,3.43112,6.6338,2.68639,6.59898,4.20933,5.34744,4.78578,44.68002,4.20622,5.2027,4.85964,7.45877,5.95909,4.71704,46.87716,7.81165,53.57323,44.74282,20.66519,10.88711,43.72532,4.32344,4.91963,34.56232,40.31783,49.45626,9.80607,5.47805,49.71295,6.89581,43.02072,6.26389,4.99767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_189,3.73021,40.72682,7.68137,7.57381,8.60113,4.40525,54.2109,5.07788,2.18671,47.79943,7.90401,3.96599,41.07627,8.27727,4.84958,2.39348,2.72559,8.94298,44.14314,45.89849,31.527,3.94019,4.20042,6.6087,5.46194,3.30896,21.47354,6.69525,7.45485,3.57333,8.03096,5.56782,60.33397,8.99883,22.19032,4.52451,5.74902,4.39397,5.34127,42.39959,3.55513,7.16683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_188,3.18168,26.1118,40.91178,8.94641,44.25629,2.62924,49.6973,50.86663,47.63872,3.704,32.47132,6.73593,4.98996,13.59873,6.19567,8.83777,46.1447,7.283,37.4726,2.89574,2.58473,4.29087,13.79493,46.6232,8.63923,4.04217,10.89088,3.59912,2.92615,7.28162,44.66664,11.51972,5.1868,8.91049,47.66291,47.45305,49.42726,4.02023,4.75099,7.28444,3.01802,46.39623,5.47148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_187,7.43524,4.92357,3.87833,5.31564,48.40459,15.71213,49.61741,4.43952,2.73885,6.26431,21.12834,11.17369,1.75299,26.71338,5.32728,4.96859,3.60148,8.48974,7.7919,5.3521,7.20758,46.23683,38.20164,6.45589,53.65337,45.22924,26.1824,44.49436,35.97378,4.56869,45.10746,45.36829,47.62647,53.27509,41.92618,19.76877,54.32095,37.54704,7.81089,5.28231,49.07531,2.33511,40.49834,45.71281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_186,4.24964,15.93133,5.22725,36.8519,4.77037,13.28465,53.06607,4.75275,43.00033,6.11579,5.69287,4.09228,2.30191,3.20718,8.0501,3.80666,5.79121,9.0901,38.64949,46.27343,3.5459,4.24567,7.02166,8.68277,5.16179,6.43023,3.57497,12.67754,4.14186,44.34085,5.17559,6.78517,4.81705,50.73424,3.12381,4.15237,4.48035,2.85838,2.63296,8.69672,6.0857,37.5278,3.80269,5.89218,6.42547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_185,2.41316,4.40569,5.05385,3.25245,46.30423,5.47471,50.73597,6.24564,4.35088,6.95444,9.62638,16.2837,3.16297,4.07585,2.94646,5.7103,7.60131,6.64497,4.59426,9.23224,5.83153,5.98495,42.27494,6.33905,51.41127,13.69018,8.50576,14.60716,4.69689,4.56591,36.6564,3.78174,11.75087,7.88775,9.48569,5.54023,60.52718,24.61965,3.83245,3.27788,44.03284,6.22951,4.50602,3.41278,10.36902,3.57149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_184,4.20967,6.15908,2.71589,4.65993,46.6728,7.62087,51.94362,9.17096,15.51544,2.9798,3.88792,37.72769,9.99796,36.74056,3.50869,29.71246,1.96707,5.07332,3.43098,44.27394,9.16957,11.4938,50.74226,46.5642,52.17165,2.73135,37.47354,3.61783,38.4601,4.46605,12.08926,18.36855,44.5982,48.20772,5.76494,43.25305,5.74705,55.03349,6.3845,6.47853,47.41117,2.79596,42.15815,4.11162,7.6117,30.80723,6.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_183,3.13029,4.70954,4.00113,6.62663,45.54055,46.77826,9.78405,47.33802,44.61814,33.08102,5.7453,6.5773,3.49629,16.27432,4.52875,3.74009,9.12136,14.68408,7.47964,8.00545,2.93545,5.485,5.18002,4.96836,49.70541,43.32898,2.53366,10.66288,3.91187,3.54554,3.17449,5.86179,2.83524,53.99618,3.93642,47.94254,5.50993,4.42912,2.53372,6.25688,6.41509,43.58097,6.35618,5.29888,40.33774,3.3799,3.53807,46.68524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_182,35.63581,7.75801,3.53965,4.29076,5.44956,31.68721,25.28309,5.76382,4.67137,45.91597,8.40589,8.05418,?,8.07588,8.24627,5.47137,13.95495,7.36991,47.21926,47.9378,10.29567,3.33422,46.85103,46.16904,39.81057,36.36588,9.05089,4.1627,3.58358,46.5413,44.94631,7.67766,4.95525,5.42113,5.5014,47.43454,4.22673,13.21352,9.59691,6.61381,3.76094,7.47702,6.05378,8.81323,46.8211,6.18297,43.45052,43.70192,7.58218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_181,47.58075,43.68466,40.48795,45.01621,4.48463,3.59169,54.576,8.27335,7.70822,47.60514,42.59475,4.19,46.91189,11.52514,45.82065,9.93179,4.44491,7.49194,47.11479,50.84019,5.43481,?,9.42979,8.99753,12.0379,3.17258,7.86659,47.59754,4.44413,3.01032,47.77735,7.10994,3.35779,7.29508,3.86435,7.28096,4.27277,43.25415,4.28923,6.47807,3.26257,46.34456,6.97413,5.61551,49.37077,3.45092,42.81832,45.52304,46.76191,3.38983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_180,5.83125,6.32739,4.04056,4.21881,44.62346,3.51127,5.12257,51.09783,2.86531,2.26591,5.17176,27.96944,3.376,4.1392,3.44539,5.97394,28.88036,9.94399,42.21103,16.58198,5.17044,6.32693,41.40197,19.38038,52.13821,3.28578,2.90087,3.58553,6.764,42.97827,3.67959,3.90577,5.17907,60.21642,4.10639,39.55027,5.21303,47.06767,5.93826,49.53378,47.8998,11.60216,41.24572,8.83589,19.86241,5.56685,3.22769,4.49544,10.80464,7.82959,11.17375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_179,3.65261,3.93185,4.49868,4.37609,17.0414,1.64357,10.37417,5.19512,2.49507,5.81336,4.74454,5.47948,15.97497,8.21084,5.33364,40.71052,1.50689,5.79968,4.11084,10.27861,5.33126,5.97159,5.47482,3.35808,49.8072,6.64141,41.61063,12.33068,8.14819,3.01695,5.60474,3.34979,10.73768,4.63257,16.88788,4.35954,2.83965,10.09141,7.2793,40.60636,45.32792,5.4424,3.73621,11.37724,33.28444,11.75955,4.66748,16.0595,6.03764,12.79089,11.91151,7.46112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_178,4.15083,1.95618,4.20654,2.30445,18.19674,6.48609,52.05363,10.69256,2.13623,7.35045,6.52756,10.26283,4.55685,5.93246,4.10428,43.99118,4.08337,2.49435,3.74019,6.47769,5.13851,5.01542,6.13256,8.30206,45.76766,38.21766,16.38786,5.85241,5.83621,5.53063,5.70124,3.40191,7.99139,2.82082,50.74867,10.12475,2.32552,4.59911,5.39108,7.82249,76.71125,2.07498,4.54168,3.86391,3.41825,5.42226,2.70207,5.52463,3.65669,5.9845,44.68587,4.51785,2.95772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_177,48.35421,48.71868,48.48175,49.03954,47.7335,43.49974,47.86956,53.0827,50.40001,42.12587,42.68768,5.50065,5.95442,44.27834,43.2088,12.64223,46.44992,49.59311,43.67637,50.30437,8.77126,48.45127,9.44051,47.25869,52.09566,13.31783,44.47252,48.8543,16.22561,8.93375,40.27841,44.48552,14.04996,8.06558,50.46092,9.80489,50.19484,5.68238,11.91194,20.89031,6.59666,48.99705,47.93788,5.50022,48.81186,9.49465,8.63274,47.84117,9.96525,47.46729,10.43368,40.77804,46.44343,43.8719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_176,4.01196,42.70473,36.62609,3.35187,2.12654,6.22905,5.94518,16.11285,5.79841,12.7379,10.47754,42.34821,43.29275,28.84384,6.86264,44.15992,7.91472,42.63604,2.96001,46.72298,5.87595,4.20036,46.32752,43.31642,39.5659,2.75526,7.92581,2.65454,5.08347,42.86371,14.68913,3.55581,37.38282,5.78252,50.44241,45.48022,7.26344,49.95074,5.84933,51.11431,15.922,44.71679,5.63003,6.11651,44.86058,11.709,39.04548,9.51395,6.83393,4.20834,12.96925,16.15705,6.34901,5.88516,45.22409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_175,2.38099,2.33353,1.12648,2.95618,5.57277,3.75345,7.83364,13.39522,4.3717,9.236,4.1122,3.54441,15.83388,2.19515,6.76633,1.09857,1.91543,2.35083,3.46068,6.4189,5.4843,2.76816,4.09909,4.19513,4.221,5.34729,1.22494,6.84674,2.33119,4.83598,4.63653,1.82291,3.57774,1.99567,1.33106,45.95644,4.4566,34.07298,1.44493,4.51003,3.90405,15.0851,3.50773,8.22535,27.30083,2.59194,2.93405,3.65636,2.5656,4.31905,4.3799,5.00604,2.72658,3.23228,47.47295,4.12273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_174,6.71427,52.87521,46.74388,52.92603,53.35926,4.79314,55.20791,51.79861,8.40387,2.47515,51.17995,53.35954,3.93012,51.62415,52.86702,16.58779,5.44507,53.93202,9.53782,48.29906,?,6.94059,7.18125,8.87311,54.77191,51.09275,6.98756,52.6603,65.32203,3.77364,6.03625,6.07661,53.91572,51.82197,51.97312,4.66826,49.83352,4.45822,3.53521,52.20151,11.24242,9.20034,4.82789,52.67858,68.14216,50.39439,50.13059,51.25643,44.74343,53.12955,3.82361,53.55554,3.49094,52.32686,53.97522,54.18155,5.99549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_173,2.04171,3.43061,2.25533,3.63132,1.70459,1.20213,3.87889,47.43531,1.41954,7.57589,3.96565,39.637,23.86191,2.61109,4.69724,3.83564,1.10075,48.34722,3.72454,40.33945,4.14597,3.52225,4.5987,2.26676,7.26737,2.50434,2.35626,3.32491,0.98631,3.61381,5.87601,1.30079,10.84404,3.87614,10.8727,8.97371,16.05542,12.21346,2.55567,49.43966,9.3118,2.81415,5.69208,10.23809,3.14187,18.06632,5.61112,1.38995,49.66895,46.31619,2.60762,4.94442,1.75824,2.69229,47.46058,3.14187,1.53223,1.75744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_172,5.19213,6.8112,11.7952,3.74559,11.69778,2.19218,2.36481,2.38649,3.22331,2.98305,4.38969,9.047,7.49963,4.58457,3.33138,17.5977,2.45779,5.05597,4.15911,3.4799,2.29301,4.4904,6.51027,47.23711,6.89394,6.44917,5.46536,7.08027,2.82422,14.9076,3.34104,6.99216,3.63651,5.24084,2.60663,47.72516,2.22476,3.12693,2.25337,41.64638,5.00334,1.82123,5.57375,2.62941,11.42474,2.21141,44.38432,45.64662,4.80212,6.89247,2.77082,8.56109,3.87077,2.17659,50.29976,6.41872,4.2465,2.27614,2.39494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_171,32.16077,5.27016,33.13279,5.68064,42.33804,42.49401,43.51278,47.82673,41.0535,4.8483,7.12187,6.51319,40.27188,7.99465,47.24499,41.16265,47.4878,48.86408,47.98228,2.73312,3.36508,4.00241,2.47742,44.28541,53.18342,6.51685,9.04266,2.15797,6.862,48.07421,9.60454,12.11329,3.19561,7.50344,2.33655,44.98072,5.13657,7.70522,39.31528,50.2875,5.93124,34.81575,32.44349,14.91621,49.24328,6.94857,38.13811,8.0293,15.67888,2.59745,2.09145,4.91733,2.70103,5.56747,50.2534,31.71622,4.7316,5.25524,3.47385,5.89412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_170,4.68998,3.56647,3.79334,3.45248,11.18278,39.34168,5.67139,3.65047,3.57871,3.28764,7.27723,4.61995,3.94948,1.43022,4.9756,4.07051,4.52675,2.27723,14.89502,4.93089,3.24517,21.98218,7.19964,2.59758,54.69013,45.85157,3.16764,25.17422,46.67723,19.84908,9.47986,6.72288,2.18006,55.27393,7.49165,5.03443,53.65335,4.26041,21.31494,3.30439,46.65407,4.55395,3.43958,45.48651,5.7291,2.20805,3.63015,8.84569,2.73488,6.85404,11.03291,3.73936,3.68113,4.87449,48.82158,44.18159,5.55966,54.35157,43.99417,41.81332,42.42119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_169,4.49298,4.66928,47.33481,3.31675,46.94243,45.97272,46.06013,45.87074,47.89484,8.48341,6.05974,42.96359,39.87268,5.38798,47.60473,2.52519,46.0661,5.22702,3.32557,9.36804,5.82335,11.46594,5.5961,22.40314,5.24266,45.32273,2.98558,4.04248,3.83648,47.58445,8.13865,2.07672,4.95939,2.83591,3.42513,48.26947,1.38249,4.66144,3.48674,2.81804,12.37886,44.22261,5.46278,7.82169,44.63333,7.98534,2.50718,47.93705,2.11446,4.78997,41.66664,3.99208,6.98142,4.18064,46.56264,7.42365,1.63698,54.90625,27.77005,5.1413,8.12516,14.34148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
