,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_129,11.934562,55.06533161,55.0882535,5.18699634,12.51792937,48.99268911,48.86764123,49.54471322,4.93933564,54.55273467,56.82072292,52.13077935,3.16048641,55.06532644,10.90725016,12.50232394,25.4488557,54.95747254,49.47556354,5.4441317,55.76830219,55.80278283,6.72557332,38.62525876,55.20415626,6.97857926,48.27641575,13.1242604,3.36456655,2.33031862,53.19448784,2.84199836,2.96064891,9.07067127,3.10620407,47.82518168,6.87325761,10.94589306,10.7939202,5.66763884,5.94991665,6.44604849,3.38920942,51.93156442,10.47867046,1.99538331,11.76161357,55.2456884,2.18897516,4.2379851,5.45685292,55.44134852,55.05860314,55.69023696,34.41299542,10.87169488,12.61091941,3.90234548,4.25183533,50.02172393,6.99462374,5.23231675,15.51394442,29.04711778,29.91846843,11.20331784,8.3394237,2.83553858,4.89784531,9.12323579,12.32699158,3.54575347,2.79796641,6.50736603,14.677016,3.95120065,15.40907166,10.6531816,9.2469114,8.9511331,5.42451819,6.49820124,5.85867887,42.26998661,11.16733609,54.26514351,53.8873007,54.01009314,3.48718141,39.2299727,3.63342028,54.16835908,2.87018685,43.26073985,11.37152897,4.3550599,3.9993408,5.79586094,4.47640994,56.41433383,54.28473802,40.53051977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_128,11.01282984,55.01257814,55.36086144,14.34082576,7.05164895,49.06339903,4.32730789,48.10988511,11.49605232,3.07786298,57.08144946,52.39510249,2.8356803,54.97562092,9.16443942,1.68835721,2.54524582,54.57289889,49.16701514,5.13500444,55.61534044,56.00237003,4.93730667,2.95650543,55.43254687,8.68061893,5.45823897,15.17332268,1.47259311,2.52023001,53.31045648,5.01105518,3.85488805,7.78780518,4.23386254,46.09567313,7.14490982,6.67371672,6.36234078,3.21619371,3.24019208,2.16562352,1.20501186,63.79933246,3.17493773,2.65021629,3.17172064,3.46073212,3.00215316,4.15137591,2.85845177,3.25478601,4.70888163,3.30102583,3.45136884,9.10025366,10.75743072,4.79391817,5.02735307,49.39904777,4.3200378,8.71586221,1.76340225,27.63275293,28.47835888,10.72209138,5.2498118,1.97546346,4.49610393,7.16591085,4.08382166,1.29321584,1.87768711,3.57322648,7.25680052,4.27935834,18.82560542,3.11754762,4.77902939,4.75471076,3.01629082,3.22252372,3.10656121,39.1642222,9.24833162,54.10528903,53.68576187,53.81807256,0.89660649,2.68422719,3.89222941,54.20632201,3.37299417,3.34464868,4.60710307,2.42563227,3.0728717,3.42166197,4.04393577,8.39634424,55.00601184,40.08443352,1.14189415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_127,11.01282984,55.01522669,54.9539715,27.11211838,9.6477325,49.79866178,3.35012121,48.41812603,10.09238288,4.37204586,57.21299729,52.35459231,3.7972943,55.43463207,9.16443942,1.84748623,2.67631655,54.0155707,49.16701514,5.32679057,55.61709148,55.50186166,10.19638426,3.44379919,55.85609176,6.6585559,10.53465308,16.17666893,4.60535816,2.75311017,53.92197468,13.53680719,7.40540222,7.78780518,7.2402544,13.69572946,7.8530482,8.28644546,8.06234677,3.82589613,3.59580211,4.19148241,2.34569651,10.15912247,4.70220888,2.33229338,4.67357232,55.75131374,6.70002582,7.63261507,3.29182998,55.02528346,55.32786802,6.54316894,4.7364421,9.10025366,13.13579738,4.27272249,4.6209544,50.10541186,6.46319034,11.65634108,1.93240125,26.71354061,27.17727411,13.99253558,7.07212967,1.86133418,6.29780563,9.072923,3.69318402,1.69824591,3.32413968,5.23238039,9.36817361,3.41144119,18.42595218,2.20186193,4.20632557,4.19829461,1.71070621,2.27899698,2.22238055,41.15535357,11.39036059,53.81363353,53.37876097,53.50837429,2.29945358,13.44360347,7.08216672,55.05757458,3.78482351,2.76936039,9.59226322,3.15210201,3.42825259,3.36985105,5.36466282,4.47004499,54.70904501,40.95520154,1.33376338,0.66408112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_126,5.73720656,47.72417731,47.55191722,7.02874506,4.62697571,6.41005966,6.63366803,5.70663779,10.14022368,39.19104042,46.6393933,4.92672981,6.34297174,54.08202137,5.31729876,2.61489027,3.5345676,45.87838083,55.08827288,7.01198225,55.38015656,13.16699039,3.61519684,47.95618648,55.13777757,9.61753835,5.78503064,3.7203705,1.80479904,3.05290553,5.07042631,4.44593719,4.54150983,8.90505714,5.20824861,9.14487996,8.30306327,21.10343444,21.51233151,4.83578116,4.52978656,8.52548826,5.1643894,43.05615727,7.49107447,3.54233267,53.89301513,55.17949841,2.16060884,1.76500146,3.40861786,11.08433666,10.61126696,11.08433666,54.97324739,11.07549764,53.33740896,12.45145467,14.87804732,4.36232205,2.71398817,7.18597334,3.18642371,12.84121277,13.03556274,17.44008063,4.31187436,2.48762186,6.6722272,4.12591406,9.90861623,4.45352915,2.45788613,2.75325839,13.29029617,30.23444578,15.34228687,2.33766834,4.08450921,4.11727751,3.0312611,5.11838952,4.30984443,2.54088761,2.71367739,4.32099292,3.43243994,3.6361412,4.59091333,47.23341048,2.73687169,4.60034784,3.07907286,49.44969071,9.9889575,18.243953,14.4574171,20.78845828,18.84848047,44.46513657,5.34403123,54.20455848,2.01290923,1.9207304,0.64316912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_125,11.01282984,55.01522669,54.9539715,27.0970833,9.6477325,49.79866178,3.35012121,48.41812603,10.09238288,4.37204586,57.21299729,52.35459231,5.15106962,55.43463207,9.16443942,1.84748623,2.67631655,54.0155707,49.16701514,6.41947806,55.71437481,55.50186166,10.19638426,3.44379919,55.85609176,9.26540775,10.53465308,16.17666893,25.98614276,2.75311017,53.92197468,13.53680719,7.40540222,7.78780518,7.2402544,13.02053115,7.42780947,8.68517268,8.45778558,4.50797167,4.53589596,4.19148241,2.34569651,8.61293276,5.22606271,2.57163786,5.00679079,55.75131374,6.70002582,7.63261507,2.98242198,55.02528346,55.32786802,6.54316894,4.7364421,9.10025366,13.65134475,4.36415562,4.64620257,50.10541186,6.46319034,11.65634108,1.93240125,26.71354061,27.17727411,13.99253558,7.07212967,2.05942049,6.29780563,9.072923,3.69318402,1.69824591,4.08699583,7.59017869,9.36817361,3.59652604,18.42595218,2.05595627,3.85915373,3.85745861,2.26103604,3.1895449,3.07575945,41.15535357,11.39036059,53.81363353,53.37876097,53.50837429,2.29945358,13.44360347,7.08216672,55.05757458,3.78482351,2.76936039,9.59226322,3.15210201,3.42825259,3.36985105,5.36466282,4.47004499,54.70904501,40.51278372,2.72663789,0.99676299,0.20361046,0.82901862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_124,11.01282984,55.01522669,54.9539715,31.34093857,9.6477325,49.79866178,3.35012121,48.41812603,10.09238288,4.37204586,57.21299729,52.35459231,4.2535636,55.43463207,9.16443942,1.84748623,2.67631655,54.0155707,49.16701514,6.41947806,55.71437481,55.50186166,10.19638426,3.44379919,55.85609176,8.08632985,10.53465308,16.17666893,17.32763357,2.75311017,53.92197468,13.53680719,7.40540222,7.78780518,7.2402544,13.69572946,7.04164581,9.05462444,8.82291478,4.43368989,4.19827794,4.19148241,2.34569651,11.48203038,5.22606271,2.66748307,4.67357232,55.75131374,6.70002582,7.63261507,2.75611224,55.02528346,55.32786802,6.54316894,4.7364421,9.10025366,13.80430601,4.36415562,4.72502481,50.10541186,6.46319034,11.65634108,1.93240125,26.71354061,27.17727411,13.99253558,7.07212967,1.46313601,6.29780563,9.072923,3.69318402,1.69824591,3.32413968,5.23238039,9.36817361,3.8974828,18.42595218,1.87597224,3.1600026,3.16276184,2.05569374,2.74602501,2.67297588,41.15535357,11.39036059,53.81363353,53.37876097,53.50837429,2.29945358,13.44360347,7.08216672,55.05757458,3.78482351,2.76936039,9.59226322,3.15210201,3.42825259,3.36985105,5.36466282,4.47004499,54.70904501,40.51278372,1.80037149,0.93612365,0.08674416,0.5565242,0.09739128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_123,11.01282984,55.01522669,54.9539715,31.34093857,9.6477325,49.79866178,3.35012121,48.41812603,10.09238288,4.37204586,57.21299729,52.35459231,4.2535636,55.43463207,9.16443942,1.84748623,2.67631655,54.0155707,49.16701514,6.41947806,55.71437481,55.50186166,10.19638426,3.44379919,55.85609176,8.08632985,10.53465308,16.17666893,17.32763357,2.75311017,53.92197468,13.53680719,7.40540222,7.78780518,7.2402544,13.69572946,7.45208912,9.05462444,8.82291478,4.58397238,4.6116062,4.19148241,2.34569651,8.76794015,5.22606271,2.66748307,4.67357232,55.75131374,6.70002582,7.63261507,2.78317451,55.02528346,55.32786802,6.54316894,4.7364421,9.10025366,14.30541971,4.36415562,4.72502481,50.10541186,6.46319034,11.65634108,1.93240125,26.71354061,27.17727411,13.99253558,7.07212967,1.46313601,6.29780563,9.072923,3.69318402,1.69824591,3.32413968,5.23238039,9.36817361,4.29359507,18.42595218,1.9043656,3.28421835,3.28691761,2.090539,2.82800098,2.74772669,41.15535357,11.39036059,53.81363353,53.37876097,53.50837429,2.29945358,13.44360347,7.08216672,55.05757458,3.78482351,2.76936039,9.59226322,3.15210201,3.42825259,3.36985105,5.36466282,4.47004499,54.70904501,40.51278372,2.16738185,0.82425312,0.13818013,0.67441133,0.04774338,0.04385173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_122,6.98974605,59.60629006,58.96383352,56.91734009,57.07589606,58.7485929,57.01228248,58.74655988,7.04267543,57.98053483,60.98635451,12.24217965,55.53775264,58.74405383,5.37687425,6.66649817,48.2678144,56.81082241,27.06250644,8.86450651,58.27687822,57.58738754,51.97200487,56.32053786,58.55570834,11.88014286,58.73408622,5.19653828,53.51314451,2.5061391,59.32362073,4.28979786,3.00461805,5.497612,3.32224995,59.24145157,7.78556485,56.50143928,56.56892621,8.91887231,8.91887231,5.5810666,2.92213912,4.73123766,4.77800516,17.6392023,7.14331108,59.94968511,11.79933451,48.50727404,2.33058001,7.71527683,69.85928031,7.71527683,4.63042924,5.18827487,19.59256357,5.63774746,5.63774746,57.90524731,5.88595179,55.98299416,2.76391637,4.07013498,3.58250813,4.98253578,21.45170528,5.79119776,5.66523818,4.11273692,14.56354688,2.24234282,54.89032759,54.06163446,2.68965526,59.02492226,1.35979167,4.33944679,6.89823332,6.63638049,3.85504932,4.95881737,4.33944679,55.28295269,22.80684878,58.4484942,58.58339023,58.5975706,3.89972011,59.45821802,57.58150782,59.81942522,3.9373039,2.66000415,3.35884564,3.19655213,1.69288246,3.29986145,2.12213334,59.09082444,58.11141287,55.89025373,2.77797813,1.47733028,1.6720311,17.38143523,1.6720311,1.6720311,1.6720311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_121,57.93268218,40.05875992,43.3701898,9.02189389,6.33129913,2.90999638,7.66318274,5.00328666,55.9759144,4.16674308,3.5342127,9.75654001,6.90580185,44.07033644,56.87185418,7.41385916,11.5938581,51.24367815,10.41656958,46.21873698,16.91090411,8.28969032,3.4378012,4.94343689,5.22271404,5.93091245,2.46908858,64.21368028,9.63575765,9.32748799,12.47886368,56.83466866,55.44813455,56.43655428,55.2160422,2.22182803,7.99860651,7.97284171,6.91799706,4.98772941,4.98772941,5.0860989,3.9217374,6.75861566,3.72656444,10.84983956,2.12576196,54.0361452,7.51333985,8.38547121,1.75201724,2.99810608,2.60275902,2.99810608,52.94416858,6.07716728,3.49175613,9.96255341,9.96255341,7.27248139,48.62498451,46.71689522,4.14422567,59.4889732,59.80196631,55.38605939,8.96943297,55.55714451,42.83646281,55.88228889,3.39194617,2.87559236,43.6901476,43.08797552,59.10835722,4.83937991,61.4947392,65.91227818,55.11791766,55.13112908,16.9627926,53.71736894,65.91227818,8.24536902,18.85253839,9.06879018,20.7599025,4.70342666,2.53251202,1.44237267,11.68960209,13.32772694,50.08388274,2.14070444,57.09862349,14.83896873,18.1503652,57.48923076,21.13915817,7.25145801,45.95897209,4.72920117,5.69819507,2.19341563,3.88362236,19.68153244,3.88362236,3.88362236,3.88362236,2.44593223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_120,57.49246646,48.90700662,48.1068994,42.01033091,12.21525006,5.73245572,16.73212213,4.31570388,56.36452581,48.19820529,48.4312172,43.42750927,3.41002508,51.42701116,57.05522356,42.75705121,47.41497721,51.7846754,55.67489641,48.42207728,39.65944403,3.51550357,13.08186499,7.5737892,48.18321024,3.17574053,10.21156901,55.35564565,44.58795654,15.24588467,47.14697478,56.45883904,55.61065446,56.62190354,55.59396486,9.54242195,13.15822214,6.36545346,49.09841229,6.11092267,6.11092267,49.3362881,10.84847091,5.74709887,54.91909826,48.19493532,2.77189022,47.48300169,3.43723505,4.96026293,5.02671791,4.42980753,47.86634224,4.42980753,43.87054294,58.33903408,4.19638565,8.15990574,8.15990574,16.36604789,49.89001958,3.42158838,36.84681522,58.95899273,58.95797847,57.84782875,5.39576105,57.72698576,5.04077244,56.14245339,3.55029725,48.76118907,7.55870431,6.64797712,58.99711815,12.02635505,25.43633997,54.96568874,56.03714602,55.99088276,54.97799718,55.2219315,54.96568874,47.45112086,51.43927833,49.48903668,49.97678476,49.86134377,6.02199733,2.78629918,10.93999778,56.00161425,56.70404294,4.00444466,55.3863957,18.13750522,27.21753436,54.82222012,11.86501209,9.09038163,47.4950442,4.18793646,6.33922006,7.28981288,9.49841221,48.39572271,9.49841221,9.49841221,9.49841221,9.98940431,1.97884877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_119,3.31435524,55.87797885,59.07021315,53.76468317,55.30673781,59.32308217,47.26323102,59.08101625,3.42810554,53.48539707,60.24786807,?,21.8506779,17.04514465,1.80265374,4.91210897,6.54717148,56.46308387,50.84128952,13.7648958,61.62551418,56.87415106,48.3190795,58.76427577,56.0126344,11.07912198,58.13496619,3.5725462,56.73591657,3.36893769,56.9413242,2.98216397,3.70809463,4.12652176,3.10335162,6.02557579,57.72529476,57.49956298,56.87166235,11.70442008,11.70442008,7.21589405,5.3822148,58.13589922,5.7381163,7.3132423,59.00718195,3.17371125,4.81597668,2.53275762,57.48781244,5.75439501,4.15117322,5.75439501,2.37949062,4.21750831,57.55378092,9.04009058,9.04009058,59.36843871,3.31630279,51.49012783,3.457906,2.31432936,1.85694297,0.7288195,11.02925926,6.4249239,3.3418549,1.54453686,58.90287285,4.25405166,2.73480336,3.37136333,3.08575175,5.18847267,4.79884515,4.65098542,3.21610392,3.22926746,4.27052635,4.35369118,4.65098542,3.94191054,4.23000905,11.21752516,4.97839924,6.22301611,10.43761222,55.53278436,58.61451338,59.10997907,0.88401365,54.24984367,0.95296834,2.95516112,3.64324707,3.0720488,3.31472878,56.68625311,56.69416098,58.9739691,15.63516421,8.70843249,14.29285887,5.8257069,14.29285887,14.29285887,14.29285887,3.45885356,55.77386675,58.1392229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_118,3.56336008,11.25554159,15.50201056,2.9215214,3.18409836,3.66482799,3.04291292,5.08230717,56.62732784,25.25128409,4.32406135,3.93730201,6.83297786,43.28521119,58.2537866,3.18790129,4.4684562,49.19925838,51.13578189,41.01797877,49.63942311,41.77337528,2.66017857,1.23190248,31.241713,47.29441263,2.18289013,7.43459862,5.57356238,58.95166079,3.14694685,58.86304434,58.46650788,6.71238786,58.50865164,2.07863962,7.858525,11.24538217,11.02170487,9.28240778,9.28240778,6.09269676,3.48260136,8.42445663,56.48020478,8.7457111,4.46861711,53.74398885,2.31684469,2.25042458,3.1177451,4.93047467,5.73813774,4.93047467,53.26904005,58.26909093,7.74165502,54.66035475,54.66035475,2.77597908,47.92018479,5.11244475,3.00527212,59.46773188,59.50058539,60.68179744,3.98823833,56.91702239,4.85257238,4.78064235,3.17238361,4.57337463,2.81103543,2.47229278,58.15999764,5.3564408,60.17399887,3.71412443,56.33832906,56.35795455,2.96028166,4.26597492,3.71412443,3.45311204,51.03548259,5.27925582,3.85862103,4.15466314,4.5411833,2.82029365,10.72189267,11.11140604,57.70733829,8.23273511,9.64703411,59.7313493,59.2556738,59.73737236,59.74188107,11.86471438,5.68677119,5.76501112,42.33380245,30.48955936,19.91184648,2.99425989,19.91184648,19.91184648,19.91184648,58.76555225,4.96457959,8.83907412,61.21772057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_117,6.8147164,3.55281415,11.28923958,4.84764968,4.16322214,4.60912299,3.55954111,7.82422886,?,2.55814613,24.19911615,8.58738919,3.46069947,44.48923791,48.44147485,2.7150133,2.98506554,51.11691765,46.09098956,3.61852594,49.69714752,14.74606664,1.32983907,1.71037778,5.03278947,4.95811313,3.30833146,53.1270152,4.40572688,19.36413243,49.35301661,53.45460406,53.32665101,5.5817724,53.69396167,45.97185463,12.53888957,4.23701725,4.01481568,3.70043489,3.70043489,5.19067361,3.34553785,46.8778215,40.25785703,3.32241486,5.1483537,2.13993246,4.45700263,2.49285103,0.88193883,4.60746431,3.7144391,4.78143163,1.98193695,52.32503713,5.11062994,11.18276527,13.71286209,5.47594436,6.6268045,7.63152115,1.81470732,56.80987061,56.96233784,55.00443607,9.12982369,6.56414052,3.18204392,51.28776039,4.66703394,1.84201905,2.5372243,2.56251512,54.9225711,4.23198678,54.23575452,2.82154893,6.60170889,6.07649199,3.33412149,4.64024073,4.19397717,4.45092794,5.56861607,4.1724399,3.49887231,3.66058161,2.38210338,3.99173516,4.98162808,16.79688936,2.80310799,3.52952124,4.27769318,3.1487874,4.02532003,52.66265093,5.86416669,3.81881414,25.84663841,4.81601044,4.90969678,2.22902281,2.29222164,3.77954827,2.48157042,2.29222164,2.29222164,3.07094668,2.78267222,5.88464687,77.82181246,5.25556547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_116,50.8214032,10.7150988,12.59531893,5.34149284,8.45463372,9.50246438,6.04217158,17.64372216,52.33733896,7.1659825,14.32373611,2.99853342,6.51284556,45.4124866,6.37487716,2.20184827,2.47850682,49.51232967,49.79856015,7.68489596,49.53330172,18.04683035,3.06078799,33.57959008,24.31189052,26.49747664,5.64092024,4.41973207,5.30715283,3.47961682,13.65443592,4.53581699,3.24353644,6.63829645,3.1983181,43.03163937,5.5462376,9.95388446,8.67741207,8.77840251,8.77840251,6.01338136,4.8206067,48.15457015,47.42008542,4.48947649,43.17736326,7.16309816,2.13160942,1.78216979,3.43833004,3.9902918,3.03319861,3.50079883,3.18558872,50.83636135,48.74063545,4.50891565,4.50891565,8.14803872,1.98650034,5.30629937,1.62158106,3.16546083,3.32259907,2.75449528,10.28295993,4.25511514,1.10495613,0.92254362,40.31762671,3.44083652,2.26418951,2.94608922,4.06912138,2.78613439,4.97320918,5.01304375,2.50398104,2.50436971,4.13816757,3.79301901,3.62967408,3.93750078,5.7830659,4.2551312,3.52917955,3.95983051,16.00902357,39.21679734,4.88214371,9.6139335,2.96303782,45.94890028,2.32858624,6.86493032,3.64253399,2.6133862,4.96362745,48.20023982,3.99570867,48.21564422,3.922039,2.66577696,3.2861101,4.47940667,3.33808621,3.33808621,3.33808621,3.51883835,41.54101905,46.48839213,2.17235984,4.39591993,2.73554052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_115,2.93197219,5.40952927,6.92542716,1.55272484,3.4764,7.24450026,2.53258214,9.82808145,45.04022833,3.18830316,34.93587317,3.03721534,4.94527467,44.65434059,2.82795178,0.000001,0.000001,49.33284062,4.83694127,7.34403989,50.36673045,46.87606394,3.69468514,1.97854426,4.80678245,19.25275915,3.24508715,5.18203761,2.53495388,51.73926969,14.19226336,52.54928974,52.44205044,5.18717673,52.1367539,2.80172857,4.05081163,3.63641906,3.44506164,3.1446604,3.1446604,2.68686148,0.99011467,33.98750321,2.23955446,2.49932812,5.45727305,3.78874261,1.82331942,1.66787272,1.32246762,19.88484934,6.76402209,19.88484934,4.7609278,34.02234644,11.45790303,50.50016854,50.50016854,6.13367638,5.32762157,5.41931813,0.000001,54.22467794,53.87899747,57.86135489,5.34886967,2.42595841,4.81239434,1.74643626,4.67900027,1.03412387,2.16093033,3.65344982,36.30958203,1.83274141,55.66195607,1.66599359,1.7426269,1.72470231,1.64690914,1.7426269,1.66599359,1.66089773,3.58443432,3.39442897,2.84423073,2.9857144,1.30022005,5.28135069,2.32041281,18.24997798,56.86986992,2.73492475,53.11578204,55.36997965,59.17345242,56.46339566,54.88008585,5.60797803,3.08467913,4.42488015,12.50232394,1.68835721,1.84748623,2.54050141,1.84748623,1.84748623,1.84748623,6.66649817,7.41385916,42.75705121,4.91210897,3.18790129,2.11370634,1.94244543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
