,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_223,0.62239,0.72173,0.34051,0.6779,0.59627,0.62484,0.50315,0.64338,0.30762,0.29022,0.27656,0.62382,0.25798,0.26955,0.25983,0.35828,0.82427,0.2506,0.16202,0.7968,0.76964,0.48897,0.46883,0.62031,0.46453,0.17686,0.63447,0.27116,0.63709,0.35912,0.31513,0.63753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_222,0.43581,0.70358,0.5919,0.59444,0.40868,0.34394,0.39335,0.217,0.6043,0.70309,0.489,0.60308,0.56752,0.5961,0.5727,0.20739,0.69294,0.66535,0.47333,0.73164,0.60037,0.70541,0.3966,0.57169,0.44931,0.53901,0.39658,0.61573,0.63524,0.64476,0.67656,0.37422,0.4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_221,0.12932,0.30246,0.83557,0.02581,0.14069,0.54899,0.17378,0.49125,0.57423,0.65775,0.72159,0.32715,0.70115,0.70151,0.85163,0.68675,0.40594,0.70339,0.77161,0.3697,0.1354,0.49729,0.88395,0.54134,0.37593,0.67684,0.76055,0.81447,0.42698,0.69902,0.80024,0.75909,0.71615,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_220,0.51672,0.28945,0.19958,0.50623,0.48633,0.6901,0.67275,0.81896,0.42535,0.20288,0.33965,0.76461,0.32956,0.37319,0.42133,0.63942,0.55458,0.34819,0.35118,0.63872,0.49527,1.11046,0.71607,0.62752,0.5333,0.37714,0.79995,0.27428,0.62431,0.37497,0.31863,0.75647,0.42721,0.79234,0.46101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_219,0.84501,0.65196,0.64981,0.90114,0.83758,0.46319,0.76411,0.32855,0.65142,0.4318,0.53281,0.65728,0.7166,0.80325,0.63507,0.20093,0.76054,0.50947,0.58298,0.53808,0.98392,0.62184,0.04969,0.80697,0.51342,0.60791,0.07093,0.77929,0.50713,0.47859,0.91196,0.07109,0.56016,0.33701,0.93481,0.78656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_218,0.39273,0.24637,0.40313,0.52005,0.37218,0.52287,0.3002,0.75323,0.73852,0.67963,0.49112,0.5264,0.29025,0.44141,0.79377,0.6091,0.2109,0.51135,0.44286,0.35915,0.35619,0.48381,0.47578,0.31632,0.27402,0.68796,0.65668,0.50206,0.26133,0.46909,0.55092,0.65999,0.6681,0.6702,0.47491,0.48001,0.55782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_217,0.68211,0.90911,0.77651,0.69462,0.65347,0.35327,0.49348,0.24731,0.57175,0.7109,0.45147,0.56136,0.70657,0.60684,0.63491,0.3119,0.65898,0.72196,0.633,0.41711,0.65829,0.58519,0.24383,0.81956,0.69345,0.60418,0.15803,0.93468,0.54495,0.46079,0.81343,0.13141,0.79719,0.27779,0.71244,0.88921,0.20521,0.64421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_216,0.82192,0.8965,0.4319,0.75825,0.87845,0.60842,0.69801,0.73324,0.34003,0.49055,0.47416,0.56207,0.383,0.27509,0.35104,0.78497,0.76908,0.27508,0.4774,0.64448,0.6414,0.39445,0.6962,0.59521,1.00814,0.38626,0.52188,0.31523,0.45879,0.36177,0.25876,0.53781,0.37014,0.86719,0.77663,0.46656,0.64706,0.69277,0.61747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_215,0.8848,0.70458,0.15827,0.87185,0.85137,0.50781,0.77288,0.52115,0.20742,0.41484,0.31338,0.43524,0.29186,0.26959,0.06897,0.66619,0.70496,0.42394,0.29053,0.50128,1.08772,0.42364,0.6811,0.24993,0.44401,0.15738,0.81824,0.0935,0.75546,0.35609,0.08792,0.82145,0.26726,0.57729,0.8193,0.40609,0.72898,0.64584,0.76957,0.38221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_214,0.7724,0.70627,0.23807,0.76481,0.7356,0.48098,0.67665,0.54508,0.19589,0.42304,0.28903,0.38389,0.3452,0.29867,0.1012,0.55904,0.79891,0.38539,0.28371,0.49679,0.99793,0.54153,0.58235,0.34903,0.49194,0.15429,0.69629,0.14107,0.75995,0.36466,0.1248,0.66612,0.26425,0.62749,0.7056,0.35252,0.6842,0.67386,0.67019,0.36769,0.10141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_213,0.82805,0.68685,0.14829,0.80808,0.78952,0.48896,0.71569,0.56154,0.21465,0.45108,0.32513,0.47579,0.3,0.25473,0.07829,0.62318,0.71824,0.41112,0.28102,0.51185,1.06501,0.46354,0.72717,0.23778,0.40224,0.16755,0.86963,0.08407,0.73148,0.38982,0.07848,0.83485,0.25801,0.53275,0.75864,0.39335,0.77693,0.65821,0.78233,0.36965,0.02329,0.07537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_212,0.46014,0.55371,0.7259,0.58792,0.45485,0.78491,0.40796,0.53933,0.58894,0.81224,0.54297,0.29793,0.60276,0.60087,0.40138,0.73937,0.42931,0.67323,0.50479,0.32305,0.56065,0.30003,0.54081,0.29364,0.35948,0.53984,0.57709,0.60885,0.52813,0.50752,0.60138,0.57787,0.56256,0.44618,0.63416,1.00171,0.4452,0.39619,0.44703,0.61792,0.44541,0.53504,0.48608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_211,0.6943,0.6314,0.58311,0.68356,0.65734,0.2449,0.6575,0.31989,0.60719,0.8989,0.68288,0.49441,0.59547,0.61655,0.5001,0.45032,0.71665,0.5952,0.78983,0.50761,0.66869,0.68593,0.42887,0.37776,0.7253,0.5402,0.42049,0.44927,0.59174,0.78827,0.38438,0.39155,0.7884,0.40336,0.62878,0.52732,0.40631,0.53333,0.35793,0.46999,0.52692,0.43127,0.5127,0.52705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_210,0.0808,0.43956,1.04053,0.09079,0.09151,0.62569,0.1229,0.66563,0.70353,0.66024,0.62463,0.39633,0.70591,0.58719,0.86254,0.66845,0.38566,0.73633,0.64943,0.45109,0.08688,0.42449,0.88553,0.61645,0.50885,0.6864,0.76259,0.91107,0.48868,0.59294,0.89599,0.76113,0.60787,0.54275,0.11215,0.62173,0.93625,0.45362,0.61441,0.70003,0.91677,0.80408,0.85101,0.44758,0.72953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_209,0.53026,0.80803,0.77903,0.68137,0.50564,0.36526,0.4187,0.44619,0.6642,0.68383,0.59371,0.51387,0.55253,0.65279,0.52261,0.27765,0.74307,0.70676,0.39689,0.56772,0.67011,0.53992,0.29304,0.55171,0.53755,0.6151,0.42642,0.66447,0.98849,0.64563,0.58543,0.4293,0.47309,0.24156,0.72055,0.81253,0.35332,0.52422,0.30187,0.73115,0.53331,0.49221,0.51948,0.36894,0.30449,0.51656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_208,0.62883,0.32825,0.46563,0.48517,0.67587,0.27216,0.73346,0.28154,0.67623,0.67756,0.82098,0.58615,0.70582,0.64207,0.79769,0.37563,0.50315,0.92382,0.67047,0.70103,0.47453,0.70357,0.46016,0.58413,0.44112,0.7192,0.38219,0.59722,0.55783,0.71935,0.57506,0.39587,0.79496,0.41319,0.44053,0.41124,0.49182,0.60475,0.42339,0.78707,0.74908,0.77526,0.73214,0.97384,0.38673,0.58373,0.5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_207,0.10864,0.49072,0.7433,0.21483,0.08311,0.70934,0.20941,0.57715,0.58194,0.60313,0.39813,0.61702,0.5239,0.62069,0.62803,0.60967,0.36448,0.62205,0.58385,0.42942,0.21058,0.48047,0.68883,0.47312,0.44043,0.51689,0.77721,0.76108,0.56101,0.66576,0.71023,0.72514,0.62179,0.40251,0.23933,0.62347,0.75476,0.40683,0.55051,0.94118,0.7274,0.66022,0.67222,0.32826,0.65508,0.17502,0.54178,0.66734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_206,0.40143,0.3362,0.45732,0.39334,0.38569,0.49639,0.33919,0.51068,0.38697,0.61726,0.46421,0.3118,0.67404,0.61192,0.28416,0.49388,0.53282,0.52931,0.58719,0.20871,0.52835,0.316,0.43587,0.22516,0.24884,0.25729,0.55418,0.39415,0.43163,0.47551,0.48532,0.53037,0.50048,0.54922,0.41655,0.59698,0.49695,0.35474,0.64077,0.67834,0.39092,0.36542,0.40499,0.2928,0.45709,0.42495,0.57665,0.72375,0.37295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_205,0.12512,0.48319,0.99453,0.13529,0.13645,0.67693,0.16944,0.53001,0.50976,0.64289,0.46971,0.48666,0.63583,0.63638,0.76613,0.78818,0.35667,0.57272,0.7666,0.31937,0.11567,0.40417,0.69119,0.66663,0.59819,0.60568,0.58706,0.97207,0.45654,0.48786,0.95672,0.58577,0.8179,0.63692,0.14635,0.67296,0.73419,0.42266,0.45823,0.68964,0.93307,0.82385,0.9495,0.43368,0.70704,0.1081,0.71546,0.65096,0.13841,0.36355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_204,0.56313,0.36067,0.49125,0.51052,0.60636,0.5048,0.42277,0.58165,0.54886,0.57791,0.56074,0.38811,0.65565,0.5606,0.67148,0.42228,0.41866,0.47602,0.63184,0.31043,0.4194,0.27038,0.34536,0.39506,0.34913,0.6095,0.30049,0.60004,0.18329,0.4704,0.66626,0.31392,0.59893,0.77225,0.52576,0.66456,0.41543,0.29652,0.52734,0.50031,0.79884,0.60889,0.78044,0.53466,0.71416,0.52896,0.78791,0.50073,0.5414,0.31261,0.41645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_203,0.25597,0.1977,0.57136,0.22971,0.25608,0.52967,0.38246,0.56763,0.68403,0.73406,0.72583,0.4677,0.50726,0.60464,0.74676,0.71885,0.29854,0.61398,0.69448,0.56101,0.2238,0.57242,0.78423,0.33424,0.29252,0.62129,0.92986,0.58549,0.46397,0.94393,0.5409,0.89481,0.63447,0.59464,0.19593,0.44004,0.82806,0.39267,0.80326,0.82871,0.72467,0.75246,0.7066,0.47391,0.60385,0.32469,0.70269,0.37179,0.25134,0.46087,0.35995,0.53089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_202,0.33318,0.37468,0.64382,0.26973,0.29922,0.58988,0.15685,0.60105,0.47966,0.53823,0.66448,0.34082,0.69111,0.60706,0.63125,0.33355,0.57387,0.50532,0.49491,0.30456,0.33948,0.28205,0.46423,0.43255,0.26594,0.59088,0.4777,0.64817,0.25799,0.47299,0.75312,0.43823,0.37576,0.48565,0.29602,0.66098,0.53752,0.38765,0.6775,0.58678,0.67413,0.60619,0.6218,0.45721,0.74158,0.30904,0.56481,0.65918,0.41457,0.23923,0.36702,0.23298,0.49132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_201,0.85795,0.57051,0.57626,0.93733,0.85926,0.38483,0.79634,0.38111,0.72303,0.55405,0.57502,0.73526,0.63288,0.67911,0.73141,0.22727,0.68794,0.44516,0.63584,0.64152,0.8009,0.70515,0.09569,0.71626,0.59272,0.67006,0.11153,0.68612,0.41533,0.60422,0.75274,0.09585,0.60498,0.39614,0.95791,0.63229,0.07318,0.47844,0.24472,0.51878,0.8854,0.69458,0.86729,0.5767,0.30504,0.9593,0.40375,0.37932,0.77502,0.57908,0.79264,0.29753,0.66535,0.58511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_200,0.54595,0.35308,0.26649,0.70184,0.54639,0.77385,0.70501,0.81084,0.41632,0.32135,0.2862,0.94026,0.27563,0.33293,0.42956,0.68384,0.38004,0.29007,0.25069,0.73335,0.50312,0.94275,0.592,0.73897,0.61281,0.38519,0.70534,0.34635,0.59,0.23583,0.39406,0.67777,0.39032,0.71481,0.74062,0.18257,0.63313,0.41193,0.70379,0.43803,0.4884,0.39203,0.4748,0.67977,0.70868,0.63127,0.76492,0.52981,0.54502,0.60683,0.55448,0.5022,0.58458,0.68486,0.49716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_199,0.39667,0.68302,0.4645,0.40755,0.41151,0.6668,0.45515,0.64886,0.28249,0.34335,0.35574,0.59963,0.41316,0.29474,0.37551,0.70729,0.72002,0.51119,0.24927,0.84576,0.40308,0.5956,0.8593,0.81389,0.65812,0.3255,0.74765,0.40497,0.86141,0.30108,0.40407,0.74631,0.27498,0.5365,0.43718,0.35817,0.9051,0.818,0.70843,0.39935,0.40645,0.37341,0.36888,0.66778,0.87265,0.28101,0.5862,0.50698,0.43371,0.66756,0.43237,0.73071,0.58418,0.52013,0.92591,0.29308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_198,0.47638,0.24848,0.55648,0.40573,0.4921,0.61708,0.53866,0.70742,0.85844,0.62033,0.90161,0.45207,0.77615,0.64864,0.90184,0.69915,0.1702,0.68309,0.90127,0.39385,0.3337,0.33337,0.68662,0.37498,0.43154,1.00039,0.58221,0.72303,0.17364,0.66559,0.65721,0.58092,0.85731,0.91102,0.36547,0.52103,0.71288,0.33232,0.70491,0.52875,0.77026,0.79446,0.74561,0.62552,0.72233,0.42347,0.98125,0.39919,0.49989,0.5387,0.39372,0.213,0.41023,0.34396,0.58516,0.49275,0.66045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_197,0.80412,0.52056,0.53089,0.75759,0.79688,0.3439,0.73774,0.19842,0.59047,0.61193,0.54122,0.46335,0.63914,0.71356,0.60436,0.2825,0.69548,0.6989,0.56134,0.5072,0.9398,0.77848,0.12467,0.6612,0.39828,0.54963,0.14127,0.63653,0.56884,0.50316,0.7005,0.14157,0.65792,0.35728,0.69892,0.58392,0.10076,0.48385,0.21506,0.79232,0.60134,0.50044,0.64454,0.47064,0.27117,0.89315,0.34401,0.34166,0.71659,0.45702,0.74271,0.53409,0.61211,0.67219,0.14313,0.59384,0.86606,0.77069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
