,Sequence_285,Sequence_284,Sequence_283,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_173,52.59793572,46.45615237,4.89132374,4.12161862,4.89132374,5.58385126,50.62041486,5.08395514,51.24264085,3.70381598,6.53464941,6.41213568,3.15101006,5.90778078,50.2828098,5.38946814,3.33540948,35.95038149,2.78896149,5.58385126,4.89132374,5.58385126,51.04449237,5.58385126,45.27112038,43.92264378,3.98799639,6.49351887,2.66355435,50.13159784,51.3454974,53.12317701,53.12317701,4.99434936,6.25994416,50.93945351,46.17050954,50.0704996,46.17050954,2.51311246,2.95796557,4.1503802,6.85722319,50.0704996,50.01046172,49.63638735,48.78923326,59.19385288,5.01640536,46.45615237,46.45615237,46.45615237,45.27112038,7.73701717,7.73701717,41.19923357,50.4377331,5.6494566,4.90987499,50.0704996,50.01046172,49.63638735,2.96139233,6.61926938,48.05743337,56.09357462,56.09357462,55.98974068,56.09357462,55.98974068,46.17050954,48.05743337,48.92362829,48.50102078,48.87143707,48.05743337,46.17050954,5.5656916,47.13880852,56.09357462,55.98974068,56.09357462,55.98974068,51.77259868,45.38945171,59.49167031,3.69348022,47.14531385,2.89490414,3.70381598,5.005065,4.86693873,49.15796374,4.41006611,3.42444415,46.17050954,4.85763362,56.87510422,57.84131928,56.94594082,55.32134655,59.22811834,2.00222511,50.13004279,3.26405209,2.90469041,61.76284503,50.48580174,44.71558637,56.41479611,60.52903696,56.29801782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_172,50.03780085,4.35709142,51.54001956,2.21402237,51.54001956,50.83096558,48.85605432,49.0024944,2.68769392,3.66184665,5.19564941,4.90759367,1.36170875,55.96544295,37.98549719,2.68769392,44.81942671,3.69386683,50.82523613,50.83096558,51.54001956,50.83096558,48.53215861,50.83096558,4.35709142,44.51773379,49.61590378,50.2202929,2.87223779,2.14993344,4.64633725,44.60941171,44.60941171,1.97408134,52.59995546,48.84918853,3.94279777,49.41353149,3.94279777,0.000001,0.000001,0.000001,50.30561252,49.41353149,2.1483397,2.1483397,2.65210131,50.46930958,49.58583522,4.35709142,4.35709142,4.35709142,4.35709142,3.25573942,3.25573942,41.4813852,1.46494106,49.83748504,50.61704364,49.41353149,2.1483397,2.1483397,0.61616568,5.86897787,37.98549719,3.70576376,3.70576376,4.03747821,3.70576376,4.03747821,3.94279777,37.98549719,42.85715668,2.30479173,41.8698555,37.98549719,3.94279777,2.73951126,5.40206719,3.70576376,4.03747821,3.70576376,4.03747821,49.35768564,1.587254,50.11577955,49.38514477,2.84287021,2.96873561,3.66184665,0.92916112,3.52812422,42.85715668,45.85913769,49.28104082,3.94279777,2.12421008,1.73756147,50.0152878,2.093569,3.28328926,50.84700581,50.58935087,2.45902249,3.34137313,1.40912832,55.44430274,5.84462941,2.75866257,2.6305187,8.32131777,7.12231748,2.51311246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_171,50.03780085,3.43007167,50.62148845,1.52159482,50.62148845,50.07442045,48.85605432,47.28194597,2.68769392,3.66184665,5.19564941,4.90759367,1.36170875,55.98961358,37.98549719,3.7376952,44.81942671,3.57915646,49.49402475,50.07442045,50.62148845,50.07442045,47.57411968,50.07442045,3.43007167,38.43769519,51.79947856,51.83900281,2.89779449,2.75872565,5.54379597,43.13530411,43.13530411,1.32527506,51.63632398,48.84918853,3.94279777,49.41353149,3.94279777,0.000001,0.000001,0.000001,49.95735547,49.41353149,2.37720508,2.37720508,2.88349628,57.09382693,51.22378776,3.43007167,3.43007167,3.43007167,3.43007167,2.12233459,2.12233459,41.4813852,2.14963481,48.09030114,48.71816428,49.41353149,2.37720508,2.37720508,0.61616568,5.86897787,4.80420894,70.70218057,70.70218057,57.73988638,70.70218057,57.73988638,3.94279777,4.80420894,44.23821304,1.49100653,35.82221415,4.80420894,3.94279777,1.85744622,3.63630337,70.70218057,57.73988638,70.70218057,57.73988638,49.35768564,1.91302945,57.03183227,51.70608472,1.8411329,2.96873561,3.66184665,1.86927364,4.16224959,42.85715668,42.30224969,47.66411437,3.94279777,2.67431507,2.88391001,8.31579948,3.89461477,56.51607661,57.13580637,52.33134399,2.44022995,3.34137313,0.90765172,57.67556167,41.77568103,2.67918839,4.0102329,58.40142802,57.98862177,2.95796557,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_170,50.03780085,3.43007167,49.23300362,2.79670481,49.23300362,48.96160442,48.85605432,47.28194597,2.68769392,3.66184665,5.19564941,4.90759367,1.36170875,55.98961358,37.98549719,3.7376952,44.81942671,3.57915646,49.49402475,48.96160442,49.23300362,48.96160442,47.15180015,48.96160442,2.92142358,44.8002039,50.40197747,50.66414006,2.89779449,4.19027582,43.58659587,45.13284096,38.63172322,1.64081216,51.63632398,48.84918853,3.94279777,49.41353149,3.94279777,0.000001,0.000001,0.000001,48.40268902,49.41353149,2.37720508,4.08519112,4.04132387,56.48791187,51.22378776,3.43007167,3.43007167,3.43007167,3.89098467,2.12233459,2.12233459,41.4813852,4.25388522,48.09030114,48.71816428,49.41353149,2.37720508,3.26187478,0.61616568,5.86897787,4.80420894,3.57561981,3.57561981,3.74310488,3.57561981,3.74310488,3.94279777,4.80420894,44.23821304,1.49100653,7.04790798,4.80420894,3.94279777,1.85744622,2.06723368,3.57561981,3.74310488,3.57561981,3.74310488,49.35768564,3.97561912,55.22021106,51.70608472,1.8411329,2.96873561,3.66184665,4.68083085,4.97043935,42.85715668,42.30224969,47.79312902,3.94279777,2.8949048,5.63074717,43.52565953,5.46884999,54.22858211,55.32731149,51.43940353,3.80897885,3.34137313,0.90765172,58.58361447,44.36221079,44.33150691,?,56.69454024,55.94896754,4.1503802,0.000001,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_169,50.58548656,16.05700135,12.01773547,4.50399733,45.91471255,45.36775208,45.80684809,48.83759029,4.44892623,3.19021547,37.33098845,33.7046964,3.41517425,53.94964373,9.97265665,45.37747485,49.5496721,46.54762029,48.94502046,44.91160075,45.36775208,44.6567165,8.22474275,44.93930774,20.66328254,6.35540565,7.18032507,13.98894842,12.18292768,46.68707181,9.21407447,47.5618465,48.15790337,2.59220034,51.14222091,49.9308297,44.46398968,5.64109081,40.04804205,3.06181774,3.89485883,47.19759153,4.41499973,5.66344334,8.07986714,10.89993416,3.80625528,52.40448696,3.44133207,33.7052683,21.80706411,28.1460827,33.8941576,3.77176094,2.71564022,3.58829988,5.01622747,48.69949951,48.24723359,7.48763472,44.26622098,43.33207745,6.94549256,19.98834738,7.85875002,4.89642681,4.89642681,5.95791495,4.54001279,5.30401732,7.77250937,9.02943094,2.29065899,33.87244495,9.07811073,7.10390493,3.94910752,2.42638716,4.83264558,44.25301202,44.24224281,?,43.9054942,49.4043631,3.92264924,53.57789877,12.95730937,2.04870026,2.44039005,2.29690925,3.93064732,45.01299078,3.64150662,45.30447895,45.0198426,38.65541852,3.40132199,23.80008658,55.08939127,5.20381601,54.83336092,53.66953652,17.70018396,2.37784352,3.00378219,1.40474028,57.65533339,2.30139135,2.80327541,5.67144103,27.31011862,5.82141644,50.10111433,2.61119197,3.58038344,49.01613722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_168,3.28333342,42.50955951,49.80101497,1.33530242,46.95665483,46.8885862,1.714477,47.33940369,1.36640276,0.20434884,2.30973249,2.06027005,3.55486478,1.57676948,5.21435083,4.19516688,4.56876164,7.45700021,43.33824846,46.8885862,46.95665483,46.8885862,50.65691067,46.13170332,42.50955951,2.28040562,1.61825409,2.64912171,0.7508013,50.69958667,50.43090612,4.51435974,2.70829676,1.36777372,48.1172202,48.03331134,5.40183594,48.99486835,4.81411777,5.77692589,5.77692589,5.77692589,51.14339799,48.8366683,48.73306636,48.73306636,2.89026835,59.02598543,2.41831866,42.50955951,39.0775795,42.50955951,42.50955951,3.16195479,3.61879213,8.62572213,48.64071191,44.52170098,1.45940535,34.07335229,41.07650935,41.07650935,3.93576352,0.95192777,5.5152804,2.06465566,2.06465566,2.71769856,4.99556063,58.27446537,5.22125945,4.66341762,3.66323089,6.57474234,4.81651919,5.5152804,4.22928296,2.02131962,8.51096469,2.06465566,2.71769856,4.99556063,58.27446537,45.38946772,56.88265484,59.76491135,0.87659821,2.49717035,0.39483745,0.56421092,1.67583412,3.0600854,4.72435488,41.31439151,2.13171932,6.18477676,5.39951286,2.78240077,73.55325488,?,56.00411367,59.48108125,4.77983087,29.4119156,1.3507613,1.86389423,2.94295213,4.26877792,3.26330119,1.72207373,57.29672117,7.54685224,3.01445657,4.02621369,4.02621369,4.02621369,4.35767347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_167,52.93842936,42.35652032,2.66467379,2.41810288,2.66467379,3.33579004,49.97351102,4.28869644,51.06500737,58.88292305,48.69819927,51.4301086,1.81533061,5.37632848,47.73385725,49.55193217,2.16197227,22.81366085,2.8213058,3.33579004,2.66467379,3.33579004,7.77316978,3.33579004,40.01766831,5.50324479,1.64892659,3.27888242,2.66049538,9.4812531,4.17706261,3.00686124,3.00686124,44.35219214,5.47355756,50.45476562,6.47334732,49.09009497,6.47334732,50.64659142,48.76047118,47.18981951,5.65540829,49.09009497,49.35439899,50.06832596,48.49731608,60.91698093,3.97536136,42.35652032,42.35652032,42.35652032,40.01766831,43.95839156,43.95839156,1.58401041,49.91219345,4.33786983,3.48082332,49.09009497,49.35439899,50.06832596,45.5295295,44.92011691,43.29423231,57.5227653,57.5227653,56.94853574,57.5227653,56.94853574,6.47334732,43.29423231,46.22845035,45.56052874,46.47053907,43.29423231,6.47334732,45.598084,45.54883777,57.5227653,56.94853574,57.5227653,56.94853574,51.65678183,45.67088904,61.73634073,5.19502626,4.39796053,4.15836014,58.88292305,3.58637827,3.97115408,45.58091674,2.24826717,4.50958198,6.47334732,3.51855072,58.82166968,69.28893242,3.03946796,60.12704343,61.37130587,2.11981811,7.19574018,2.23486643,5.36814629,61.56460702,7.96070852,3.35044387,88.92068958,60.92022495,57.26372588,1.15119971,50.64659142,48.76047118,47.18981951,49.10684668,4.2569193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_166,47.49094714,5.45277729,50.10788621,1.79560536,44.46174641,43.39328215,42.34530332,45.25911204,2.06027005,1.52944953,13.33371814,15.62015996,3.73580869,6.58159668,2.50542956,3.09640522,38.1500112,2.81630895,52.10619441,43.39328215,44.46174641,43.39328215,48.94208727,43.39328215,5.45277729,2.44064006,3.87031043,40.5884434,2.28238833,2.69385387,2.34234795,2.55609813,2.55609813,0.74014561,50.94948092,42.79895215,2.10659592,48.45769615,2.44307641,4.73208677,4.73208677,4.73208677,49.16925894,48.45769615,48.43945237,48.43945237,3.18203662,58.27808777,49.34929325,5.45277729,46.17441611,5.45277729,5.45277729,1.89117031,1.39680726,6.30768023,49.04743404,2.99778701,45.39032419,3.3810055,5.82077231,5.82077231,3.37173156,13.97803755,2.20744793,1.89512252,1.89512252,2.38868811,2.80286642,3.6879333,1.93157961,2.32872999,1.50190268,2.9383711,2.07331727,2.20744793,1.77663636,0.85277572,3.5977153,1.89512252,2.38868811,2.80286642,3.6879333,48.99302061,57.85325403,92.6495356,48.45511276,1.03445183,2.35753664,2.23472346,1.30205734,3.55926947,1.33378797,2.86199202,43.58549726,1.7561564,2.68764148,1.84803625,58.56065009,2.211805,59.0042515,59.28572457,4.15075605,2.83942399,3.70607665,0.81845275,59.53905399,2.49900177,1.60031858,3.1377539,54.88825165,1.02888658,72.87894379,2.55225481,2.55225481,2.55225481,1.72853442,2.02840404,3.47279593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_165,52.21611347,46.2936742,51.40407107,37.19994186,51.40407107,50.59550125,2.17027049,3.76013275,3.53965927,2.72273561,3.03444469,2.68631749,3.18088261,6.41165166,8.64367205,51.85648451,3.81965046,9.93189202,50.96864069,50.59550125,51.40407107,50.59550125,52.91202212,50.59550125,46.2936742,2.62573933,3.16675697,3.45139741,2.99338709,50.93347725,50.93347725,1.43290535,1.43290535,10.4992276,54.59493026,1.32683142,10.45736457,5.38153512,8.74598723,48.59280602,48.59280602,48.59280602,52.06449099,5.38153512,5.38153512,5.38153512,48.05913858,4.26587747,3.80125621,46.2936742,46.2936742,46.2936742,46.2936742,11.17128817,15.38987944,1.69794288,49.4839238,5.53107232,1.88556789,5.38153512,5.38153512,5.38153512,4.41157146,2.28233727,7.9511747,2.61080036,2.61080036,2.61080036,6.01652357,6.01652357,7.9511747,10.45736457,10.45736457,8.64367205,10.45736457,7.9511747,10.43497038,30.61025391,2.23865765,2.61080036,2.61080036,6.01652357,6.01652357,52.130929,3.41397733,4.00485433,0.91934514,2.31634835,2.63159946,2.63159946,37.67908012,58.30152034,7.9511747,9.95828182,2.53097142,8.64367205,2.70376475,42.35151959,3.32238308,2.31634835,5.6212525,56.21090002,44.44700662,16.02011784,1.51159479,18.6313086,59.14330354,16.02011784,14.81155431,9.21480504,1.79948874,3.32792318,47.86624812,33.43548023,33.43548023,33.43548023,21.10403209,2.72273561,46.02212678,8.88223975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_164,50.53481126,7.79199832,2.27035021,1.86198348,2.19354833,2.27298156,48.80136534,50.19689037,6.28969081,1.71871105,7.69686984,3.59771379,4.64758247,4.68502607,3.96644381,47.06769791,49.67551622,?,49.21504103,2.28387246,2.09469859,2.16480089,45.75461745,1.85935561,7.0771871,3.63289582,2.52175908,3.8527424,43.62865867,3.36703966,3.38235775,6.90931445,49.64954921,4.1237686,50.85130067,50.01788317,5.39432431,50.80617373,40.04318881,4.28671145,5.27656617,42.62662299,3.41325637,50.86973552,50.39391471,49.81099365,4.06918078,56.8225127,6.51034152,7.27641808,4.51544568,5.93160397,14.54165758,15.14455145,9.45122901,20.85473997,8.58055641,49.76185683,45.58949167,48.21273706,48.01389445,47.11644964,34.43162338,18.3290293,6.2352329,3.62904089,3.62904089,4.29175011,3.5279611,4.12390608,5.12001474,4.68295484,2.03768615,3.45855435,6.60808586,5.73471792,3.24882818,3.91594571,45.7428658,4.35427161,6.53994051,4.11959936,4.97738138,50.41103038,7.00518501,56.71939469,12.16043513,2.23148156,2.12658915,1.34039573,1.5867495,2.99542963,3.33767522,45.07102831,45.22066066,3.2673709,2.12218274,3.19074605,5.72342006,2.94878086,2.43706451,59.73066451,14.17256373,0.92086155,4.86379596,3.26888532,56.38702516,1.10716057,1.80611391,1.9274881,7.8196944,33.92196933,49.9728085,4.06405715,5.37266058,45.25279584,1.7758748,3.17213932,4.19512153,2.17956939,13.96638323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_163,45.14031592,5.12580847,3.75220388,0.97439562,4.0229693,4.62038948,42.72677852,43.69383487,0.49167854,1.58018998,2.40511927,1.96410794,3.03944449,18.91640193,12.18529758,0.94166436,50.7107903,43.79369171,5.66342078,3.87856866,3.77699591,4.32042291,43.60335504,3.81573769,5.12580847,45.67495802,51.60721498,51.92875623,3.5738264,5.77404875,2.9257623,1.88912869,1.71657955,1.68349617,1.6106882,47.40090431,5.25635608,46.22666515,42.32008039,2.29370704,2.82474292,2.82474292,48.13646215,46.27388019,44.73167842,44.73167842,1.74614103,57.67611748,51.53439793,6.63989472,9.1768266,5.12580847,5.12580847,3.26565607,2.78687575,40.27247918,13.97865548,39.73117169,49.74324522,2.18977815,6.12033413,6.12033413,1.72418127,4.72093288,12.83611691,3.64774901,3.64774901,2.97590273,3.9815297,3.25753685,12.65329146,2.88925458,3.41060586,13.51002622,5.21746949,12.83611691,46.75303818,1.9364778,6.73245435,4.26173611,3.30626635,4.66539076,3.62708277,47.02548006,3.08518374,56.86970464,53.57941456,1.72933584,0.91108085,1.35080026,0.31116167,1.45055799,40.88976354,31.07714206,48.1732303,3.69408983,1.09469289,2.721463,49.890389,3.92135837,57.75397767,58.07192231,52.98210582,2.20676114,4.97452684,1.83094499,3.77393238,2.81154887,1.62417897,7.17760555,55.85837427,52.72835115,3.72101489,1.587254,2.19091561,2.19091561,4.2679172,1.8307023,51.41188635,1.50117529,37.67908012,3.26300516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_162,48.78985751,3.24419896,43.32082863,1.41376977,11.09201444,42.39199477,45.73197162,44.45323065,1.78977029,2.11848608,2.66708208,3.09023388,2.98132369,19.09774486,12.75046622,2.60131427,49.47246504,46.70118939,48.89231615,6.4504828,6.58780031,41.37484455,45.55314097,6.80146187,3.24419896,44.11030695,51.03242062,51.3392064,3.50899583,46.25928295,4.33659495,1.97200442,2.0616661,1.22370586,6.29486236,49.42223203,7.41814542,47.9512824,44.1459835,2.27348735,2.67394784,2.67394784,46.99787028,48.52251713,47.38617312,47.38617312,1.13388868,58.19642474,50.58560792,4.07283723,5.96489168,3.24419896,3.24419896,4.09927632,2.11250488,36.89115119,14.51884429,41.71752922,48.52717868,46.49386151,43.96106375,43.96106375,3.09383998,4.40427444,12.99695344,3.65864394,3.65864394,2.76915814,3.34068451,2.58389115,12.76313723,4.26522551,5.90833548,14.78432468,6.2784485,12.99695344,47.58725939,1.29683341,5.04197618,4.2660122,3.08505679,3.77199351,2.83922737,49.45235044,36.94706681,56.78877333,53.45642418,1.78026055,1.30467731,1.76085709,1.35832449,1.73915645,40.83200322,34.35783007,47.02330287,3.36868613,2.01412209,1.6029097,49.51135359,3.7256645,57.20304053,58.59878482,52.31520324,3.08888301,4.41302776,1.23273575,61.00038263,3.92410727,2.99381158,5.22387429,57.06307574,52.22034231,4.16365921,2.09753582,2.56904653,2.56904653,5.37390711,1.99328953,49.07080902,1.55494918,42.92012287,4.14783402,0.54024479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_161,4.4448402,2.92165424,2.9229584,1.43964028,2.49584961,2.7986714,43.02952177,50.91240534,4.78964326,1.06366369,2.88851869,1.373659,13.51307779,3.92241777,48.4922049,44.85632822,52.18567263,10.39052601,45.89478066,2.6889343,2.49584961,2.7986714,3.63922337,3.03303424,3.07514183,40.7226409,3.02604105,13.85796085,2.12138842,2.49379083,2.80620554,1.45182324,1.40826011,3.42294868,48.84897656,42.86809024,49.20701436,47.04226445,40.23217131,2.65946802,2.8455309,4.41280504,8.3169074,40.85532071,39.04309038,37.72915543,2.03718189,51.75217424,6.69914562,3.56280735,6.45033595,2.92165424,3.59422737,22.46115205,11.54508592,49.72944466,7.22170643,49.02018643,42.44821656,45.00201122,42.9727218,4.0024452,6.86694538,2.75262861,37.82014521,52.88314039,52.88314039,52.08551798,51.92987664,51.87714961,36.21299373,34.24347651,4.97017357,45.44825372,39.79931973,37.82014521,38.3219231,3.20875635,48.25509003,52.88314039,52.08551798,51.92987664,51.87714961,46.12852893,1.87293169,8.46049767,3.56896444,1.98618133,0.29404843,0.49167854,0.81736876,0.64666915,33.32671954,48.95724108,41.2521482,48.15253102,2.1804362,1.54317854,3.61484588,2.77664638,5.63592219,55.67199988,49.12104357,1.48332046,3.65587686,2.79296455,3.4385496,1.58513211,1.65319194,1.2753232,3.42480783,50.59837589,5.01096387,2.62083183,2.83063757,4.59665192,4.14085453,2.39103613,2.98152195,2.65804113,17.12518771,2.13593922,1.33475591,2.04053746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
