,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_186,4.76877521,52.5431387,5.6287056,6.35520097,6.25678102,5.78753206,56.06297793,54.4312493,53.80364871,50.61153223,5.27280569,5.0934741,50.90740739,2.99915057,52.59190102,44.75503175,46.92223343,50.40311858,55.72439771,5.65990769,5.86165438,54.00051485,48.97412279,3.91898459,5.22812242,53.75647087,3.88945361,58.29941797,50.02152671,5.7982239,2.92251148,51.29656585,0.73615193,0.58291113,0.93348961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_185,3.13916244,3.88507351,4.28185401,4.42527744,4.2705619,4.2705619,55.02097507,56.18884548,55.59881818,10.97210879,2.71346609,1.92833341,47.4364892,43.8379658,48.39175632,4.78642591,46.45587381,46.49160769,54.90666116,4.06878473,3.69305924,54.05919125,43.23497732,1.55295774,4.43392244,52.61431154,5.16411649,57.70920928,44.54513183,5.01678171,1.06622159,41.55518721,0.28996218,0.4316077,0.297537,0.51305634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_184,2.94310374,3.34625856,2.22705617,1.65209061,0.79172246,1.46265084,3.1400634,2.84034633,4.58958455,8.15951352,5.79947208,3.05269673,0.97073487,48.68376008,47.94588761,43.72373071,46.67310723,45.61157048,57.24984849,1.27591542,2.85569689,55.37358419,47.73957685,3.77049331,0.8510601,3.80308599,3.94720224,5.5530072,5.77237311,1.25278222,49.14978555,33.43811117,2.91241792,2.66687487,1.11465367,2.47117404,1.55360103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_183,1.6378764,9.30163096,2.69882916,4.44078319,4.14978572,4.29819062,40.38125036,54.33302398,54.33302398,46.74945718,2.14574045,2.23671337,50.27327262,5.26864853,50.44023939,1.99248919,51.31940442,49.74541446,40.01816684,4.0066407,2.03226787,43.0122141,2.71053175,2.14574045,5.35675537,1.91114052,6.05707265,58.16203041,50.4608726,5.90250177,46.88619906,46.29037932,2.10900481,1.28561326,2.70663183,2.75965784,1.39694146,5.12427291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_182,2.48496853,3.17137316,0.92138861,3.52986013,3.2217751,3.23780881,4.7978438,49.12598903,50.10675625,4.11105412,7.075867,3.632024,46.53517307,2.37731414,10.66153553,33.60123018,45.15060423,6.92501409,39.49996614,2.63385743,9.55114239,36.08455958,53.00227718,8.56933219,1.27044578,1.7025648,3.88835575,1.97492429,2.4984639,3.15906583,3.08021837,22.50917782,3.61569455,47.91157524,5.78089222,52.53783518,46.65864274,3.19335035,4.20336324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_181,53.38413867,50.06197208,53.40447757,48.93407351,48.35386209,6.28538305,59.39348288,8.99057634,8.21670538,6.19510483,50.89443753,3.48955763,2.8978666,6.20746638,10.0045918,1.56685838,2.27229725,4.11743939,59.20311948,44.24553615,1.84185353,58.37933039,6.87599453,53.38524682,48.17445244,58.38430008,11.47427473,57.79462926,3.23471253,2.1309042,3.18265687,2.6961611,46.97406959,50.82650313,50.69947713,41.8086189,45.32902364,46.15651878,50.51433837,42.04958018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_180,3.40323997,4.68182175,1.16108111,3.28304862,2.91017982,3.26937692,4.9626324,6.43941607,6.51904689,2.23603383,4.98660002,4.5702952,1.27048235,4.52755402,44.80109441,49.51978297,3.79597837,47.59778053,10.36325812,4.14156245,11.70249136,12.30632603,48.07391165,3.96509042,2.61545631,2.07347095,3.42439923,3.31113528,1.85710704,5.60522481,13.61465472,7.43325756,10.99906981,8.60198156,5.16864528,51.16613212,45.70307418,4.97815641,5.09480828,2.17593018,50.13480126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_179,5.54929508,2.05925059,3.73510636,9.27788382,8.3804959,8.3804959,2.77549902,54.35051009,54.16307736,2.24361022,3.82424582,2.98577599,51.26800785,4.30030577,50.0824602,47.49205847,47.46259511,50.26312529,9.44167343,7.15348978,12.10949307,10.17153373,49.84594007,3.06121654,7.00142988,2.06496562,1.79254582,5.43772335,3.6782089,6.8622193,2.91836046,52.9803497,6.75459878,5.26654279,3.49930519,5.45606388,8.28698547,6.14033444,5.8302627,2.83485106,44.92132262,3.10906622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_178,1.35460391,3.77506511,0.26659273,3.46589958,3.04116106,3.46718693,4.1246005,50.74054454,50.02448831,3.69334173,6.29839297,5.24971003,46.17842465,4.87862545,40.58134789,49.39896568,46.05924376,46.13731826,7.52029395,4.81358317,11.46649684,7.961429,49.36556747,4.10714745,3.07579737,2.67560218,3.36443839,1.94710408,3.09425703,3.79164539,7.31309859,48.61255208,7.90966992,7.19824824,4.41184349,52.06943016,46.28747404,4.38802131,49.16829683,1.23902981,50.9977872,0.59527286,4.225116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_177,46.87337588,7.90585854,8.56076217,7.84165277,7.23806195,7.29204785,5.2545537,7.91148276,6.66837594,3.83653863,7.30561537,4.32372463,8.57550006,3.11911404,57.32429967,2.41792557,6.43330501,50.87038616,20.12051929,5.52242316,9.50833087,25.1128112,50.68253483,11.7381826,7.7025355,2.61922139,3.75832853,6.96637318,3.80745874,7.71052899,41.74365347,49.73983233,15.09304281,40.96864177,6.39359203,6.98739877,10.45700475,8.46354691,41.82906508,6.56460569,3.91658577,5.32577084,3.48303431,9.69884219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_176,3.14683159,6.94896562,2.31327046,4.16978104,3.88523715,3.08666254,6.91321099,15.34484676,14.55592755,5.76845848,6.62410628,5.13068527,57.23892268,6.9250188,58.3665587,56.0813686,55.09193679,56.81295636,17.44063725,2.63369631,5.71048976,19.03578902,55.97675819,5.04269729,3.38753383,4.28245634,3.02896065,5.90216873,5.59637153,3.91676271,51.6082906,59.57827568,4.71878791,4.46484756,3.64758843,4.86460769,6.22303478,3.61284146,6.73309386,7.56880635,53.60856911,4.67941058,5.01573861,4.53522631,7.79718855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_175,52.78065123,44.64268462,51.69440854,48.26310378,49.22771117,48.73696298,56.47860047,48.69403013,50.76304491,48.66327963,50.61223406,4.80173117,49.92997773,17.5206869,3.95804523,2.7562449,41.57646232,0.64333389,57.18395276,48.52959003,9.33751175,56.39905252,4.9950966,52.66633814,44.54083874,3.84616076,51.91099582,59.68657125,31.42113741,47.10689717,0.71517425,1.67193292,48.62684955,51.53509297,51.89926931,47.03936681,48.36197594,48.88510174,50.34328982,22.4750395,3.17811417,49.5083122,7.59920167,48.31923807,5.44499281,54.5399148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_174,51.53512663,42.73097068,51.37697365,45.75876722,47.15872318,47.13066173,56.48942103,43.06675958,47.42649684,46.94397187,50.16906502,50.91946643,49.09692145,50.36606196,2.05700138,3.41313819,40.96182111,0.25462397,0.53031831,47.21280248,47.7279754,56.22020501,6.12556647,51.87561836,1.32891721,56.16249811,53.58295526,59.29326319,9.52558564,47.2160932,1.5261809,1.34402364,48.56180677,50.97357675,51.31657214,51.77193767,48.04274397,47.5004,49.71583955,8.46352598,4.10982213,48.84460303,53.19143734,47.36289045,51.68504239,58.06266621,0.69383196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_173,53.59809549,44.31153029,53.44379452,2.85989268,46.10919343,2.64659252,58.34435457,46.05469079,48.96616225,50.46711234,52.41342737,2.50373146,49.38290854,43.45004187,4.87978385,1.91936054,6.68308572,2.52083776,59.83980203,45.30557403,0.71042183,58.26907433,4.21217778,57.30780165,37.10093675,3.46153639,52.63202629,60.16103229,15.40907803,3.39064832,1.91984161,1.54712844,48.75819675,53.57998465,52.93741578,48.111736,48.55669663,46.24938067,51.95996369,34.81463269,1.50935144,51.78616993,50.25339414,51.20222738,47.87986291,57.27912029,1.27401688,1.60035497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_172,3.40323997,4.74742191,1.16108111,3.28304862,2.91017982,3.26937692,5.00512475,6.31938832,6.67642738,2.52061694,5.0433998,4.48865233,2.51491316,3.21894292,45.83945228,49.84621594,4.32048793,47.65147559,10.36325812,4.52090151,11.70249136,12.38281558,49.30917337,3.96509042,4.22533721,2.75563564,3.19710533,2.81821834,2.03548522,4.91885211,14.94782618,50.91746952,11.39897513,8.77025922,5.21540287,51.36945287,45.48197324,5.18543031,5.09480828,2.46325442,50.41858962,0.40771637,3.26436375,0.35504818,5.50872175,6.56148738,49.50203232,48.84620596,51.73716303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_171,1.86788583,5.42214991,0.53606633,4.01824985,3.62516051,4.06598951,5.67439876,6.11011333,6.395701,2.81037511,5.11266335,3.90549249,9.24857757,45.00886032,3.32928396,51.173078,6.08391411,2.6765911,10.67364705,5.05599824,10.55772579,12.31440826,50.60553813,4.46154648,5.33968392,2.65830549,2.53425826,1.9424285,2.4469792,6.12686271,4.81961747,2.79496562,7.35754463,6.98649971,4.61096739,48.84072721,12.13936405,6.14884935,12.55499987,1.63252877,49.47273058,0.72638602,3.8828689,0.24189778,3.70074606,5.41083907,53.04051572,1.70887154,54.59641789,0.32636538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_170,3.40323997,4.68182175,1.16108111,3.28304862,2.91017982,3.26937692,4.9626324,6.43941607,6.51904689,2.23603383,5.537296,4.88561507,1.27048235,4.52755402,44.80109441,49.51978297,3.79597837,47.59778053,10.36325812,4.14156245,11.70249136,12.30632603,48.5087768,5.33168154,2.61545631,2.67191883,3.20362233,3.15161445,2.33700915,5.60522481,9.51764898,7.43325756,10.99906981,8.60198156,5.16864528,51.16613212,45.70307418,4.97815641,46.75678459,2.08275902,50.13480126,0.20282746,3.7373232,0.73591439,6.72933552,6.00003624,49.5083122,48.84460303,51.78616993,0.37794911,0.55026599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_169,53.95338611,5.39595177,52.50096554,2.68781311,4.74597004,1.46258822,7.31195733,54.29669697,51.97975149,51.85659529,47.99367586,48.75125909,1.87854779,6.16727558,46.51444017,46.87694401,10.17008245,34.65092466,58.03662093,48.72519286,2.81334068,56.45776201,2.75641274,49.94545579,15.64149598,54.09516558,49.91597592,56.29386311,46.61956343,7.0124563,37.47996016,1.68047424,46.68817833,51.65053651,51.83748291,52.4442197,45.39173988,19.22958449,44.83604817,54.29725837,3.59476028,47.80061001,49.11829118,46.24233743,47.79978212,20.15571209,42.77179088,39.47051225,7.66368603,46.34747348,48.48570691,46.98798647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_168,60.22304449,56.95976263,60.16952545,5.95812526,5.37913937,60.73336477,60.17196322,2.56434521,3.26016274,38.19340588,56.68249431,56.6362599,23.57109366,53.00938074,58.44541794,56.95298442,26.76498381,56.73874831,61.93743007,57.56885323,60.70462765,8.99019225,5.8436153,60.26504278,59.68767077,59.8600191,9.6580449,3.56159782,17.02023248,58.21147977,55.84831433,3.5593412,57.58456933,58.08277993,58.16960637,58.13806983,58.17392644,58.14631576,59.93422697,51.44105173,48.65186582,41.32655772,54.89496708,12.1017644,5.02915243,59.212443,58.8438624,58.01382048,58.00438215,41.96938055,9.61164101,40.68208493,52.61683487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_167,3.3848009,51.160385,4.19946324,49.86825758,48.26049538,50.35645049,13.89048474,5.67707277,4.86552221,3.88540524,6.89163903,9.02619889,9.08684483,46.6098464,48.59434301,49.7301454,4.80511895,50.06677531,4.32673202,45.99781166,55.32726466,5.63233073,49.42247692,7.90917101,49.06335689,11.36235816,4.87817362,9.94318289,6.44182919,50.50362239,46.1939898,44.72701854,6.29779963,4.71197885,6.30595701,42.76851391,13.95072415,48.47548767,4.62135899,52.98303561,48.53210376,1.55401734,7.49763281,4.49590652,6.1885496,53.50073795,51.11669438,50.07491078,52.20085511,2.52432174,2.53815583,2.01766832,48.87064585,9.17496638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_166,48.18551598,7.58854101,6.60291914,4.58470499,4.5040629,4.12472564,9.32165799,1.60593214,1.27529416,6.83667651,31.54479707,6.53993036,1.70246074,2.5021962,52.18793493,48.22878439,6.88840432,50.51437222,58.89792883,3.88043565,6.97206897,55.92981519,50.14478748,46.62394909,2.14061607,2.83283677,2.03772127,5.85186048,3.40942664,2.56822715,6.18667914,51.13838511,46.4312924,50.57686301,6.27542115,6.83521334,29.31069967,2.33743106,46.69889812,3.05123595,4.12099221,1.60236587,1.90063054,2.26301392,3.42223082,5.13168492,50.50029885,52.42886208,49.90805958,2.40577506,2.1232544,1.61569428,46.78934509,8.1821874,13.91512471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_165,52.17149543,8.35762579,6.4095574,3.28066256,2.90005719,2.88295536,10.44991074,7.53116905,10.10692184,3.2479275,43.28787376,5.95970717,59.73636869,3.78297042,46.92491669,5.78430341,6.37654818,47.06895573,58.28824239,3.86271334,6.81221879,53.78632516,48.07460837,47.72749202,5.57937123,2.19688655,2.62891462,2.63303061,1.65746284,6.09123593,2.65519211,7.70379396,46.4726969,50.69814982,6.06913163,6.78931654,37.67742187,5.19193287,50.62116923,1.93938417,3.35322863,2.35484764,2.31902454,2.87354977,4.08115284,5.36899594,8.90851025,45.65013222,8.35820907,2.2243698,2.65641145,2.12191328,46.30980962,34.22323221,46.99108377,1.57088365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_164,3.40323997,4.74742191,1.16108111,3.28304862,2.91017982,3.26937692,5.00512475,5.97159447,6.52639047,2.52061694,6.37716157,5.24000986,2.51491316,3.38650067,45.83945228,49.84621594,3.76579274,47.65147559,10.36325812,4.53536204,11.70249136,12.16592879,48.94053922,5.33168154,4.22533721,2.69754149,2.3606474,2.72238073,2.54968803,4.91885211,8.89087214,50.91746952,10.5516651,8.19041348,4.40512094,51.68000142,45.37484903,4.00548108,46.75678459,2.49856205,50.41858962,0.37631204,3.7055724,0.66212521,7.5431705,6.13479535,49.50203232,48.84620596,51.73716303,0.31245722,0.60658477,0.26462806,12.79095614,40.60590829,4.34806239,2.02325435,2.38022761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_163,1.40718887,7.00705827,2.31918484,4.82238411,4.45323693,4.68171966,6.92178197,52.76742522,53.36521781,3.08716196,0.71836681,1.0154045,48.74941693,13.19390217,49.06987612,49.16224383,5.95126683,48.96449173,10.18398723,2.98100782,3.25082344,8.06149375,45.30786847,0.000001,5.63583756,3.67166669,3.82784971,12.7199356,47.84366101,5.01436661,4.7487359,48.00905189,2.51651522,1.20455107,1.45955651,3.56169652,1.70076894,4.19598985,2.14574045,52.98761904,50.47721392,4.8026025,2.57800424,5.49846441,6.42832592,5.41036037,49.63306581,49.32827946,51.21888905,4.27581431,4.31971668,4.90509912,47.86002562,5.78819537,7.51120396,24.54335497,38.56650034,5.15395629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_162,11.22251344,54.08523222,14.10919244,58.60766104,57.28805814,58.44499601,6.70053452,58.86247591,58.86247591,5.98894961,7.50951512,9.62039627,57.10470624,2.5972394,55.18300957,57.16095722,4.75206608,57.03600343,3.17264038,56.18444771,59.89033755,3.9467457,57.89537785,8.25497721,57.00108704,4.68850284,5.34371809,7.20363452,56.13442618,58.21750178,49.71378229,58.47479381,34.79105077,5.90471698,8.24034099,5.51354174,54.11936703,57.046105,32.28024084,47.56228087,59.00584065,12.07536725,4.0415886,14.51268928,2.70284633,9.68789219,56.39182434,57.74023076,58.73681251,12.79972914,11.42118284,12.07536725,58.33142494,59.28834606,3.93309854,8.06263859,4.72874082,12.79972914,7.50951512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_161,10.41140902,5.66314676,4.32834452,8.51596462,6.5108069,8.85565396,2.97025949,58.25571212,58.25571212,2.75516022,9.31552167,5.6812718,1.64717482,54.71754514,54.91575659,58.34438942,2.79991805,58.16452595,1.98321662,6.75091373,16.16174583,4.79088727,58.56192589,9.31552167,9.46726163,3.77132503,5.88808406,3.21067119,3.66039677,10.42869915,51.74006028,63.78577844,33.37501735,12.57375613,6.07458815,56.11144623,54.7464663,7.99351054,47.33717469,5.28218913,60.16126998,1.59454682,5.5525444,3.20381669,4.03913441,7.74724029,57.41698995,58.33019686,60.07815166,1.59454682,2.28951896,1.59454682,58.56767697,58.7347284,4.94738908,7.29476835,4.89037789,1.59454682,9.31552167,4.63308835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
