response,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
12458.82,6.0,10.0,20.0,7.0,17.0,4.0,17.0,3.0,7.0,3.0,14.0,7.0,8.0,20.0,16.0,14.0,13.0,8.0,12.0,0.0,0.0,0.0
13104.6,15.0,11.0,18.0,17.0,2.0,3.0,15.0,16.0,4.0,10.0,17.0,6.0,7.0,7.0,19.0,3.0,1.0,14.0,19.0,12.0,0.0,0.0
10793.34,8.0,14.0,8.0,14.0,20.0,9.0,14.0,7.0,7.0,7.0,8.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15345.12,4.0,16.0,11.0,4.0,3.0,17.0,14.0,20.0,17.0,2.0,11.0,3.0,3.0,20.0,14.0,20.0,10.0,8.0,7.0,6.0,8.0,12.0
14345.52,17.0,14.0,17.0,20.0,4.0,20.0,16.0,16.0,15.0,17.0,7.0,3.0,8.0,20.0,14.0,4.0,15.0,1.0,16.0,19.0,1.0,12.0
8899.26,17.0,8.0,1.0,1.0,17.0,1.0,1.0,7.0,3.0,16.0,1.0,17.0,6.0,11.0,7.0,14.0,19.0,2.0,12.0,0.0,0.0,0.0
11732.82,19.0,7.0,16.0,19.0,4.0,1.0,1.0,11.0,16.0,11.0,9.0,2.0,7.0,10.0,11.0,5.0,19.0,16.0,12.0,0.0,0.0,0.0
14368.56,16.0,1.0,8.0,11.0,7.0,3.0,16.0,9.0,20.0,4.0,13.0,17.0,7.0,4.0,1.0,10.0,17.0,1.0,11.0,13.0,12.0,0.0
6498.66,9.0,14.0,1.0,1.0,11.0,16.0,17.0,3.0,7.0,17.0,7.0,20.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14638.2,10.0,3.0,20.0,7.0,14.0,20.0,3.0,8.0,20.0,10.0,1.0,4.0,9.0,10.0,4.0,20.0,15.0,7.0,12.0,0.0,0.0,0.0
6663.9,4.0,16.0,7.0,7.0,10.0,6.0,5.0,9.0,1.0,20.0,16.0,17.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964.88,2.0,10.0,8.0,6.0,7.0,20.0,4.0,8.0,7.0,1.0,20.0,8.0,4.0,7.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13843.4399999999,6.0,17.0,4.0,11.0,11.0,15.0,7.0,16.0,1.0,17.0,4.0,10.0,10.0,20.0,16.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0
14278.56,3.0,20.0,16.0,3.0,1.0,14.0,3.0,3.0,1.0,1.0,1.0,10.0,20.0,10.0,17.0,4.0,15.0,20.0,17.0,8.0,12.0,0.0
13957.26,9.0,8.0,10.0,15.0,20.0,20.0,20.0,4.0,3.0,17.0,14.0,8.0,1.0,8.0,8.0,19.0,14.0,5.0,6.0,15.0,10.0,12.0
11568.9,7.0,17.0,1.0,15.0,20.0,10.0,4.0,17.0,11.0,1.0,1.0,8.0,19.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348.844,15.0,16.0,17.0,17.0,3.0,17.0,1.0,1.0,1.0,3.0,20.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4597.59,17.0,15.0,17.0,4.0,4.0,1.0,3.0,1.0,1.0,20.0,8.0,8.0,6.0,4.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
15323.0999999999,20.0,16.0,1.0,10.0,14.0,16.0,17.0,15.0,11.0,6.0,9.0,10.0,20.0,7.0,11.0,7.0,16.0,12.0,0.0,0.0,0.0,0.0
10622.22,10.0,3.0,4.0,20.0,2.0,16.0,20.0,20.0,1.0,4.0,10.0,16.0,4.0,16.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
8489.94,1.0,17.0,11.0,16.0,1.0,16.0,8.0,15.0,3.0,16.0,3.0,8.0,15.0,17.0,15.0,1.0,20.0,11.0,15.0,6.0,12.0,0.0
10513.26,7.0,3.0,7.0,17.0,11.0,1.0,6.0,6.0,11.0,1.0,20.0,16.0,7.0,1.0,3.0,19.0,9.0,1.0,1.0,7.0,16.0,12.0
13519.98,20.0,3.0,8.0,6.0,11.0,18.0,4.0,11.0,4.0,2.0,15.0,14.0,7.0,8.0,7.0,1.0,3.0,7.0,7.0,10.0,12.0,0.0
3762.618,12.0,3.0,4.0,16.0,20.0,17.0,1.0,7.0,1.0,1.0,1.0,6.0,16.0,8.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
13271.52,17.0,1.0,16.0,7.0,20.0,15.0,1.0,9.0,11.0,17.0,20.0,19.0,4.0,10.0,1.0,8.0,11.0,17.0,12.0,0.0,0.0,0.0
13953.18,16.0,1.0,7.0,8.0,1.0,14.0,16.0,4.0,10.0,19.0,17.0,9.0,15.0,7.0,11.0,14.0,20.0,5.0,12.0,0.0,0.0,0.0
11749.5,8.0,1.0,16.0,1.0,8.0,7.0,8.0,11.0,8.0,3.0,1.0,14.0,11.0,16.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
15430.56,1.0,7.0,11.0,4.0,15.0,11.0,4.0,10.0,4.0,1.0,20.0,11.0,11.0,17.0,8.0,8.0,20.0,16.0,14.0,17.0,15.0,12.0
5768.838000000002,11.0,1.0,6.0,3.0,4.0,1.0,1.0,3.0,9.0,4.0,1.0,1.0,3.0,7.0,7.0,4.0,8.0,19.0,10.0,4.0,16.0,12.0
14030.1,20.0,15.0,15.0,17.0,10.0,1.0,6.0,14.0,6.0,19.0,17.0,11.0,4.0,2.0,3.0,17.0,1.0,1.0,7.0,17.0,14.0,12.0
9759.0,17.0,14.0,16.0,10.0,15.0,9.0,8.0,8.0,8.0,8.0,15.0,1.0,8.0,1.0,15.0,10.0,5.0,20.0,12.0,0.0,0.0,0.0
3698.862,7.0,17.0,5.0,18.0,8.0,3.0,2.0,17.0,6.0,7.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060.6,7.0,14.0,19.0,1.0,6.0,7.0,7.0,2.0,7.0,1.0,1.0,3.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6628.56,8.0,4.0,6.0,7.0,1.0,2.0,8.0,11.0,20.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
12995.88,15.0,11.0,1.0,20.0,10.0,8.0,8.0,8.0,4.0,16.0,1.0,5.0,7.0,7.0,1.0,6.0,14.0,11.0,17.0,12.0,0.0,0.0
6126.84,20.0,10.0,16.0,17.0,4.0,12.0,15.0,4.0,16.0,15.0,17.0,8.0,20.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689.92,1.0,8.0,1.0,15.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,11.0,8.0,8.0,16.0,1.0,15.0,12.0,0.0
13477.38,11.0,1.0,4.0,20.0,16.0,1.0,7.0,1.0,1.0,19.0,1.0,9.0,11.0,17.0,17.0,15.0,20.0,14.0,8.0,12.0,0.0,0.0
14829.9,3.0,11.0,6.0,11.0,8.0,8.0,4.0,20.0,8.0,9.0,16.0,10.0,1.0,4.0,14.0,7.0,4.0,18.0,12.0,0.0,0.0,0.0
8571.18,1.0,13.0,7.0,20.0,4.0,7.0,12.0,15.0,17.0,7.0,17.0,19.0,16.0,4.0,20.0,8.0,8.0,11.0,4.0,12.0,0.0,0.0
8292.18,7.0,10.0,9.0,1.0,20.0,11.0,16.0,1.0,4.0,1.0,3.0,10.0,17.0,16.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
11506.32,17.0,19.0,5.0,15.0,19.0,5.0,9.0,1.0,1.0,11.0,3.0,17.0,11.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11356.6199999999,15.0,1.0,17.0,16.0,16.0,7.0,18.0,6.0,4.0,6.0,13.0,5.0,4.0,10.0,20.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
14241.42,20.0,4.0,3.0,4.0,7.0,16.0,14.0,8.0,20.0,3.0,1.0,7.0,14.0,11.0,3.0,14.0,9.0,7.0,1.0,20.0,16.0,12.0
5675.808000000001,7.0,10.0,4.0,8.0,2.0,15.0,10.0,3.0,5.0,4.0,13.0,16.0,17.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652.56,17.0,16.0,15.0,10.0,16.0,9.0,4.0,3.0,5.0,8.0,10.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15394.02,10.0,2.0,13.0,10.0,7.0,10.0,13.0,11.0,15.0,20.0,14.0,4.0,1.0,15.0,6.0,3.0,11.0,20.0,7.0,6.0,1.0,12.0
12616.44,17.0,11.0,19.0,14.0,16.0,9.0,8.0,14.0,16.0,15.0,20.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14137.0199999999,1.0,9.0,3.0,8.0,4.0,11.0,20.0,3.0,1.0,10.0,13.0,16.0,11.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10934.46,15.0,19.0,3.0,14.0,3.0,16.0,6.0,8.0,20.0,6.0,10.0,16.0,16.0,8.0,1.0,11.0,9.0,15.0,11.0,3.0,12.0,0.0
15352.44,15.0,16.0,17.0,4.0,7.0,11.0,11.0,7.0,11.0,19.0,1.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12649.6199999999,11.0,10.0,17.0,16.0,9.0,11.0,20.0,4.0,17.0,4.0,15.0,7.0,20.0,4.0,16.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0
9636.0,12.0,1.0,7.0,7.0,17.0,10.0,1.0,18.0,11.0,4.0,16.0,3.0,17.0,17.0,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
14336.58,20.0,13.0,15.0,19.0,16.0,17.0,8.0,11.0,17.0,17.0,15.0,11.0,16.0,3.0,14.0,7.0,1.0,6.0,6.0,3.0,19.0,12.0
6724.56,16.0,11.0,10.0,19.0,16.0,17.0,9.0,7.0,20.0,7.0,4.0,5.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13104.36,1.0,4.0,11.0,10.0,3.0,7.0,2.0,20.0,10.0,16.0,20.0,7.0,7.0,8.0,10.0,7.0,20.0,16.0,16.0,12.0,0.0,0.0
15151.6199999999,8.0,20.0,4.0,14.0,19.0,8.0,15.0,19.0,4.0,1.0,6.0,7.0,11.0,20.0,7.0,16.0,19.0,12.0,0.0,0.0,0.0,0.0
9901.2,19.0,11.0,5.0,7.0,7.0,19.0,11.0,20.0,3.0,3.0,8.0,6.0,16.0,4.0,11.0,7.0,9.0,4.0,7.0,12.0,0.0,0.0
15249.24,20.0,8.0,8.0,17.0,10.0,4.0,4.0,17.0,7.0,13.0,10.0,4.0,8.0,20.0,20.0,11.0,17.0,6.0,17.0,1.0,10.0,12.0
7872.9,1.0,1.0,20.0,4.0,5.0,7.0,5.0,7.0,14.0,6.0,3.0,11.0,7.0,9.0,3.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
8461.38,6.0,16.0,8.0,5.0,7.0,20.0,16.0,7.0,18.0,13.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12264.3,20.0,20.0,10.0,1.0,3.0,1.0,9.0,3.0,7.0,11.0,10.0,9.0,4.0,1.0,20.0,11.0,4.0,19.0,19.0,8.0,12.0,0.0
13086.6,1.0,8.0,10.0,7.0,10.0,16.0,4.0,8.0,9.0,1.0,13.0,11.0,16.0,16.0,20.0,11.0,17.0,3.0,8.0,12.0,0.0,0.0
13877.1,2.0,16.0,7.0,10.0,4.0,11.0,4.0,17.0,8.0,5.0,16.0,20.0,7.0,3.0,11.0,7.0,11.0,14.0,12.0,0.0,0.0,0.0
4913.076,2.0,1.0,11.0,3.0,1.0,7.0,8.0,17.0,5.0,17.0,8.0,7.0,9.0,8.0,20.0,8.0,10.0,8.0,12.0,0.0,0.0,0.0
13947.84,7.0,17.0,19.0,3.0,19.0,3.0,3.0,3.0,7.0,9.0,10.0,19.0,20.0,17.0,11.0,11.0,3.0,19.0,7.0,20.0,12.0,0.0
5792.232,10.0,15.0,20.0,8.0,19.0,16.0,16.0,3.0,4.0,4.0,7.0,4.0,17.0,2.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
11789.76,20.0,15.0,5.0,10.0,15.0,18.0,16.0,8.0,17.0,8.0,20.0,4.0,17.0,20.0,9.0,20.0,4.0,7.0,12.0,0.0,0.0,0.0
11025.96,20.0,11.0,16.0,1.0,2.0,7.0,6.0,16.0,11.0,4.0,8.0,10.0,14.0,7.0,7.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
5045.52,3.0,17.0,17.0,16.0,1.0,1.0,15.0,17.0,9.0,16.0,20.0,17.0,16.0,19.0,17.0,8.0,1.0,1.0,1.0,12.0,0.0,0.0
14301.48,15.0,1.0,8.0,5.0,7.0,8.0,16.0,16.0,11.0,19.0,4.0,19.0,14.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14957.88,16.0,17.0,11.0,1.0,17.0,14.0,15.0,6.0,9.0,8.0,16.0,6.0,4.0,20.0,11.0,16.0,1.0,11.0,3.0,16.0,11.0,12.0
5506.59,3.0,20.0,3.0,16.0,16.0,17.0,17.0,20.0,20.0,3.0,1.0,2.0,3.0,1.0,16.0,10.0,7.0,16.0,12.0,0.0,0.0,0.0
14353.5,15.0,16.0,11.0,8.0,8.0,15.0,14.0,9.0,11.0,7.0,4.0,13.0,19.0,8.0,3.0,7.0,14.0,17.0,7.0,12.0,0.0,0.0
14542.8,10.0,17.0,10.0,15.0,10.0,7.0,17.0,1.0,3.0,1.0,3.0,17.0,10.0,15.0,11.0,16.0,7.0,11.0,1.0,9.0,1.0,12.0
15276.66,10.0,18.0,7.0,9.0,11.0,6.0,15.0,9.0,14.0,17.0,17.0,3.0,4.0,8.0,11.0,7.0,20.0,10.0,14.0,12.0,0.0,0.0
4844.598,9.0,4.0,3.0,17.0,8.0,8.0,16.0,19.0,8.0,8.0,17.0,19.0,2.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12541.86,14.0,8.0,10.0,6.0,20.0,3.0,9.0,16.0,11.0,15.0,6.0,10.0,16.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
6849.84,8.0,7.0,16.0,19.0,6.0,16.0,1.0,7.0,6.0,7.0,10.0,4.0,9.0,17.0,1.0,15.0,7.0,12.0,0.0,0.0,0.0,0.0
15342.66,7.0,7.0,11.0,14.0,2.0,16.0,10.0,8.0,8.0,7.0,20.0,14.0,10.0,4.0,14.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
11667.7799999999,9.0,11.0,7.0,4.0,3.0,17.0,11.0,11.0,20.0,17.0,8.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7977.6,19.0,4.0,17.0,16.0,3.0,1.0,16.0,13.0,3.0,17.0,17.0,11.0,8.0,16.0,10.0,8.0,16.0,2.0,12.0,0.0,0.0,0.0
14424.539999999899,15.0,7.0,1.0,1.0,8.0,1.0,16.0,17.0,4.0,17.0,16.0,7.0,18.0,15.0,11.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0
11812.2,19.0,16.0,17.0,8.0,4.0,9.0,11.0,1.0,20.0,18.0,15.0,16.0,3.0,15.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
7998.48,19.0,11.0,10.0,16.0,15.0,4.0,20.0,9.0,15.0,1.0,6.0,3.0,6.0,3.0,10.0,6.0,7.0,3.0,12.0,0.0,0.0,0.0
10315.6199999999,17.0,4.0,17.0,17.0,6.0,17.0,1.0,15.0,20.0,17.0,3.0,3.0,20.0,9.0,15.0,20.0,18.0,11.0,11.0,2.0,12.0,0.0
6284.4,12.0,14.0,7.0,7.0,3.0,20.0,16.0,20.0,4.0,4.0,17.0,17.0,1.0,17.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
10888.62,17.0,1.0,6.0,3.0,11.0,1.0,7.0,20.0,3.0,8.0,15.0,7.0,17.0,11.0,10.0,8.0,15.0,8.0,1.0,12.0,0.0,0.0
11265.48,7.0,11.0,2.0,8.0,20.0,15.0,19.0,17.0,6.0,7.0,20.0,16.0,4.0,1.0,1.0,1.0,8.0,19.0,3.0,11.0,3.0,12.0
11983.38,20.0,8.0,4.0,15.0,14.0,4.0,7.0,16.0,17.0,14.0,6.0,8.0,1.0,6.0,17.0,16.0,6.0,13.0,6.0,11.0,3.0,12.0
6330.3,9.0,17.0,4.0,19.0,18.0,19.0,7.0,6.0,4.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10472.1,8.0,20.0,20.0,18.0,17.0,7.0,16.0,9.0,6.0,7.0,1.0,4.0,11.0,11.0,16.0,3.0,17.0,4.0,1.0,12.0,0.0,0.0
8552.1,11.0,16.0,3.0,5.0,19.0,10.0,7.0,8.0,9.0,19.0,20.0,20.0,7.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13106.6999999999,11.0,9.0,1.0,20.0,17.0,10.0,4.0,3.0,20.0,1.0,7.0,1.0,3.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13870.08,1.0,15.0,16.0,19.0,20.0,15.0,3.0,2.0,20.0,15.0,11.0,17.0,15.0,7.0,13.0,10.0,4.0,16.0,6.0,20.0,11.0,12.0
10350.96,7.0,14.0,11.0,16.0,3.0,16.0,14.0,1.0,7.0,7.0,15.0,7.0,1.0,12.0,15.0,7.0,20.0,1.0,7.0,7.0,7.0,12.0
6767.52,4.0,11.0,16.0,9.0,10.0,3.0,17.0,3.0,16.0,16.0,5.0,20.0,8.0,19.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
9660.06,15.0,16.0,16.0,1.0,17.0,3.0,16.0,7.0,16.0,4.0,3.0,7.0,20.0,14.0,14.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0
13590.12,11.0,15.0,3.0,8.0,11.0,7.0,19.0,7.0,6.0,15.0,17.0,8.0,11.0,14.0,10.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0
7891.02,15.0,11.0,16.0,17.0,17.0,11.0,3.0,6.0,4.0,7.0,1.0,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535.93,15.0,16.0,16.0,6.0,16.0,6.0,3.0,4.0,17.0,15.0,13.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7614.12,3.0,20.0,1.0,3.0,10.0,5.0,9.0,16.0,7.0,4.0,11.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297.32,10.0,19.0,14.0,9.0,17.0,4.0,1.0,1.0,6.0,1.0,19.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023.8,3.0,20.0,8.0,20.0,15.0,4.0,4.0,9.0,10.0,11.0,15.0,8.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10559.76,9.0,16.0,7.0,11.0,10.0,3.0,17.0,17.0,3.0,20.0,16.0,13.0,11.0,17.0,7.0,17.0,8.0,7.0,2.0,19.0,12.0,0.0
7143.96,10.0,17.0,8.0,6.0,1.0,16.0,16.0,9.0,11.0,3.0,1.0,7.0,16.0,15.0,11.0,4.0,1.0,15.0,16.0,1.0,1.0,12.0
5124.294,6.0,9.0,1.0,14.0,1.0,9.0,10.0,7.0,16.0,9.0,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8806.08,15.0,10.0,19.0,8.0,10.0,6.0,14.0,9.0,15.0,7.0,20.0,17.0,9.0,16.0,17.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0
6201.6,11.0,16.0,16.0,19.0,1.0,6.0,16.0,9.0,11.0,7.0,3.0,17.0,16.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14965.08,15.0,13.0,19.0,20.0,4.0,8.0,20.0,3.0,20.0,1.0,15.0,7.0,20.0,4.0,16.0,20.0,11.0,12.0,0.0,0.0,0.0,0.0
7254.66,14.0,15.0,7.0,3.0,9.0,14.0,17.0,16.0,7.0,7.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7483.98,1.0,1.0,4.0,7.0,17.0,1.0,1.0,1.0,14.0,19.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438.78,16.0,16.0,17.0,15.0,16.0,17.0,19.0,7.0,9.0,10.0,16.0,16.0,11.0,2.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
6283.56,11.0,9.0,6.0,4.0,6.0,6.0,8.0,6.0,4.0,3.0,1.0,1.0,20.0,9.0,11.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0
9146.94,1.0,5.0,4.0,17.0,16.0,3.0,4.0,3.0,14.0,15.0,11.0,6.0,19.0,4.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0
15523.38,4.0,16.0,1.0,14.0,10.0,7.0,4.0,4.0,20.0,14.0,19.0,1.0,10.0,16.0,1.0,11.0,1.0,1.0,16.0,11.0,8.0,12.0
8412.0,15.0,20.0,8.0,7.0,1.0,1.0,1.0,7.0,20.0,7.0,4.0,7.0,16.0,10.0,1.0,7.0,6.0,3.0,12.0,0.0,0.0,0.0
14481.78,1.0,7.0,3.0,11.0,8.0,2.0,14.0,11.0,11.0,16.0,16.0,7.0,4.0,10.0,7.0,8.0,11.0,12.0,0.0,0.0,0.0,0.0
13884.72,3.0,3.0,16.0,20.0,20.0,3.0,6.0,1.0,19.0,9.0,4.0,11.0,13.0,10.0,7.0,7.0,7.0,4.0,19.0,12.0,0.0,0.0
13664.16,10.0,6.0,4.0,16.0,7.0,14.0,3.0,8.0,10.0,17.0,7.0,11.0,3.0,11.0,16.0,5.0,15.0,3.0,20.0,15.0,8.0,12.0
13273.56,3.0,10.0,3.0,16.0,7.0,17.0,17.0,4.0,7.0,6.0,14.0,6.0,7.0,11.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
15325.56,9.0,3.0,4.0,11.0,3.0,7.0,11.0,7.0,6.0,11.0,11.0,6.0,16.0,19.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
13705.08,20.0,20.0,3.0,19.0,3.0,9.0,11.0,11.0,15.0,17.0,2.0,19.0,17.0,11.0,4.0,20.0,7.0,1.0,14.0,12.0,0.0,0.0
10481.46,13.0,16.0,8.0,10.0,8.0,2.0,7.0,16.0,8.0,4.0,17.0,8.0,20.0,4.0,3.0,19.0,11.0,6.0,10.0,12.0,0.0,0.0
8552.1,17.0,16.0,11.0,8.0,19.0,1.0,19.0,20.0,3.0,14.0,3.0,4.0,9.0,7.0,1.0,8.0,2.0,12.0,0.0,0.0,0.0,0.0
15291.3,11.0,17.0,17.0,3.0,11.0,7.0,19.0,17.0,11.0,15.0,7.0,16.0,20.0,7.0,10.0,11.0,8.0,15.0,6.0,3.0,12.0,0.0
14526.66,13.0,13.0,4.0,2.0,11.0,18.0,8.0,4.0,16.0,14.0,14.0,3.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14869.5,16.0,6.0,3.0,11.0,16.0,2.0,7.0,6.0,20.0,11.0,3.0,4.0,20.0,17.0,16.0,10.0,11.0,3.0,4.0,12.0,0.0,0.0
12108.6,6.0,11.0,16.0,15.0,4.0,11.0,16.0,1.0,11.0,5.0,15.0,15.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6866.58,3.0,11.0,12.0,15.0,7.0,20.0,4.0,3.0,4.0,3.0,1.0,1.0,13.0,7.0,11.0,2.0,3.0,17.0,12.0,0.0,0.0,0.0
6700.32,9.0,5.0,18.0,6.0,16.0,19.0,20.0,4.0,19.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15296.16,8.0,14.0,4.0,10.0,15.0,3.0,20.0,7.0,8.0,9.0,4.0,20.0,20.0,15.0,11.0,11.0,6.0,3.0,7.0,10.0,16.0,12.0
12114.18,8.0,6.0,4.0,9.0,20.0,18.0,16.0,8.0,11.0,16.0,8.0,1.0,4.0,1.0,3.0,7.0,11.0,1.0,14.0,12.0,0.0,0.0
8708.58,19.0,7.0,17.0,20.0,9.0,19.0,11.0,17.0,15.0,7.0,1.0,6.0,17.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14075.22,3.0,13.0,11.0,17.0,7.0,9.0,17.0,7.0,11.0,11.0,3.0,10.0,14.0,3.0,2.0,17.0,3.0,6.0,12.0,0.0,0.0,0.0
14365.1999999999,15.0,14.0,7.0,16.0,14.0,11.0,15.0,7.0,20.0,10.0,1.0,15.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14763.66,3.0,17.0,19.0,7.0,19.0,7.0,5.0,16.0,14.0,11.0,11.0,8.0,7.0,3.0,10.0,8.0,13.0,12.0,0.0,0.0,0.0,0.0
10721.039999999899,11.0,15.0,16.0,16.0,7.0,16.0,20.0,7.0,4.0,17.0,8.0,19.0,11.0,3.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
9234.66,10.0,5.0,1.0,3.0,9.0,10.0,10.0,1.0,15.0,7.0,19.0,17.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9422.58,7.0,6.0,5.0,6.0,8.0,1.0,11.0,14.0,8.0,1.0,20.0,6.0,16.0,15.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0
4914.48,9.0,19.0,8.0,4.0,6.0,17.0,14.0,16.0,16.0,16.0,17.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15341.46,1.0,17.0,11.0,11.0,17.0,2.0,3.0,15.0,17.0,20.0,7.0,3.0,14.0,10.0,7.0,1.0,17.0,3.0,11.0,11.0,7.0,12.0
15282.72,11.0,16.0,7.0,1.0,7.0,14.0,17.0,19.0,11.0,16.0,6.0,19.0,10.0,16.0,15.0,7.0,9.0,11.0,16.0,16.0,12.0,0.0
6214.8,12.0,11.0,7.0,10.0,6.0,6.0,9.0,1.0,2.0,19.0,4.0,5.0,16.0,14.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0
12312.54,4.0,11.0,10.0,4.0,12.0,15.0,4.0,4.0,1.0,1.0,17.0,1.0,7.0,17.0,17.0,16.0,14.0,8.0,18.0,8.0,12.0,0.0
15330.42,1.0,6.0,19.0,3.0,7.0,10.0,6.0,8.0,18.0,4.0,9.0,11.0,16.0,11.0,11.0,15.0,17.0,14.0,8.0,1.0,12.0,0.0
15126.0,15.0,1.0,16.0,17.0,4.0,7.0,4.0,3.0,11.0,11.0,3.0,18.0,3.0,11.0,3.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
7901.82,11.0,11.0,1.0,8.0,3.0,16.0,9.0,15.0,4.0,11.0,1.0,7.0,6.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12466.5,15.0,3.0,16.0,3.0,10.0,6.0,16.0,9.0,16.0,14.0,3.0,20.0,4.0,15.0,16.0,8.0,14.0,14.0,12.0,0.0,0.0,0.0
